year,origin,destination,trade_value
2020,COD,LUX,8133037.0
2020,COD,MAR,57739213.0
2020,COD,MDA,256.0
2020,COD,MDG,1019630.0
2020,COD,MLI,157372.0
2020,COD,MNE,3478.0
2020,COD,MNG,8.0
2020,COD,MOZ,681085483.0
2020,COD,MRT,3103.0
2020,COD,MWI,336215.0
2020,COD,MYS,89021886.0
2020,COD,NAM,373874546.0
2020,COD,NER,286905.0
2020,COD,NGA,15110.0
2020,COD,NIC,1683.0
2020,COD,NLD,41494400.0
2020,COD,NOR,10649.0
2020,COD,NZL,343737.0
2020,COD,PAK,2139758.0
2020,COD,PAN,29565.0
2020,COD,POL,2279269.0
2020,COD,PRK,7078988.0
2020,COD,PRT,100652593.0
2020,COD,ROU,1310717.0
2020,COD,RUS,175957.0
2020,COD,RWA,2293417.0
2020,COD,SAU,566560103.0
2020,COD,SDN,9329.0
2020,COD,SEN,1068620.0
2020,COD,SGP,1058607512.0
2020,COD,SLE,12239.0
2020,COD,SLV,38189.0
2020,COD,SRB,602895.0
2020,COD,SVK,74434.0
2020,COD,SVN,402927.0
2020,COD,SWE,697590.0
2020,COD,SWZ,2034954.0
2020,COD,SYC,5.0
2020,COD,SYR,26215.0
2020,COD,TCA,808070.0
2020,COD,TCD,130497.0
2020,COD,TGO,11382314.0
2020,COD,THA,144438328.0
2020,COD,TUN,137.0
2020,COD,TUR,930688.0
2020,COD,TWN,59584342.0
2020,COD,TZA,1667739605.0
2020,COD,UGA,16037808.0
2020,COD,UKR,6597647.0
2020,COD,URY,57.0
2020,COD,USA,30473838.0
2020,COD,VGB,25730656.0
2020,COD,VNM,232419900.0
2020,COD,ZAF,1087596738.0
2020,COD,ZMB,374086438.0
2020,COD,ZWE,1734056.0
2020,COG,AGO,66227236.00000001
2020,COG,ALB,29413.0
2020,COG,ARE,1539652736.0
2020,COG,ARG,7299.0
2020,COG,AUS,38645814.0
2020,COG,AUT,849441.0
2020,COG,AZE,11947.0
2020,COG,BDI,87234.0
2020,COG,BEL,19534562.0
2020,COG,BEN,12287145.0
2020,COG,BFA,12189311.0
2020,COG,BGR,879902.0
2020,COG,BHR,539176.0
2020,COG,BIH,119409.0
2020,COG,BLR,4681.0
2020,COG,BLZ,2504.0
2020,COG,BMU,77.0
2020,COG,BOL,438.0
2020,COG,BRA,47222.0
2020,COG,BRN,3510.0
2020,COG,CAF,6516245.0
2020,COG,CAN,2632092.0
2020,COG,CHE,1126211.0
2020,COG,CHL,720278.0
2020,COG,CHN,3009020969.0
2020,COG,CIV,1714098.0
2020,COG,CMR,24368608.0
2020,COG,COD,11476589.0
2020,COG,COL,3258.0
2020,COG,COM,96462.0
2020,COG,CYP,24811.0
2020,COG,CZE,210279.0
2020,COG,DEU,32372350.0
2020,COG,DNK,855695.0
2020,COG,DOM,735088.0
2020,COG,DZA,1256579.0
2020,COG,ECU,13807.0
2020,COG,EGY,115379.0
2020,COG,ESP,567765063.0
2020,COG,ETH,9290.0
2020,COG,FIN,2319148.0
2020,COG,FJI,229248.0
2020,COG,FRA,61603639.0
2020,COG,GAB,226349393.0
2020,COG,GBR,124416861.0
2020,COG,GHA,1969286.0
2020,COG,GIN,504.0
2020,COG,GNQ,11373496.0
2020,COG,GRC,202925619.0
2020,COG,GTM,521.0
2020,COG,GUY,181730.0
2020,COG,HKG,4438862.0
2020,COG,HRV,4171.0
2020,COG,HUN,242340.0
2020,COG,IDN,2055965.0
2020,COG,IND,230845581.0
2020,COG,IRL,607822.0
2020,COG,IRQ,7456.0
2020,COG,ISL,31061475.0
2020,COG,ISR,84347.0
2020,COG,ITA,265629492.00000003
2020,COG,JOR,65942.0
2020,COG,JPN,1016420.0
2020,COG,KAZ,406092.0
2020,COG,KEN,6307.0
2020,COG,KGZ,2015.0
2020,COG,KOR,12097651.0
2020,COG,KWT,241482.0
2020,COG,LBN,644530.0
2020,COG,LBY,195.0
2020,COG,LKA,45029.0
2020,COG,LSO,51.0
2020,COG,LTU,23079.0
2020,COG,LUX,103969.0
2020,COG,LVA,486.0
2020,COG,MAR,2751082.0
2020,COG,MDG,225395.0
2020,COG,MEX,265826.0
2020,COG,MKD,164.0
2020,COG,MLI,148528.0
2020,COG,MLT,102.0
2020,COG,MMR,327149.0
2020,COG,MNE,820.0
2020,COG,MOZ,984963.0
2020,COG,MRT,36921.0
2020,COG,MUS,288788.0
2020,COG,MWI,4010.0
2020,COG,MYS,80210566.0
2020,COG,NAM,61448457.0
2020,COG,NCL,12062.0
2020,COG,NER,310236.0
2020,COG,NGA,9039413.0
2020,COG,NLD,28494757.0
2020,COG,NOR,3090684.0
2020,COG,NZL,135445.0
2020,COG,OMN,220652.0
2020,COG,PAK,3831836.0
2020,COG,PER,97952391.0
2020,COG,PHL,16833.0
2020,COG,POL,949150.0
2020,COG,PRT,42445693.0
2020,COG,PRY,78.0
2020,COG,PYF,2177.0
2020,COG,QAT,364638.0
2020,COG,ROU,974.0
2020,COG,RUS,243368.0
2020,COG,RWA,11117.0
2020,COG,SAU,697406.0
2020,COG,SDN,158358.0
2020,COG,SEN,772648.0
2020,COG,SGP,133044111.0
2020,COG,SLE,393796.0
2020,COG,SLV,32.0
2020,COG,SRB,742.0
2020,COG,STP,1321408.0
2020,COG,SVK,18598.0
2020,COG,SVN,8686.0
2020,COG,SWE,861390.0
2020,COG,SWZ,113.0
2020,COG,SYC,30097.0
2020,COG,TCD,109959.0
2020,COG,TGO,92302590.0
2020,COG,THA,204118968.0
2020,COG,TTO,87823.0
2020,COG,TUN,106832.0
2020,COG,TUR,8428104.0
2020,COG,TWN,7305703.0
2020,COG,TZA,168630.0
2020,COG,UGA,61677.0
2020,COG,UKR,78951.0
2020,COG,URY,59695.0
2020,COG,USA,131514152.0
2020,COG,VNM,342631461.0
2020,COG,ZAF,1940164.0
2020,COG,ZMB,28597.0
2020,COG,ZWE,1168579.0
2020,COK,ARE,5750.0
2020,COK,AUS,353171.0
2020,COK,AUT,448.0
2020,COK,BEL,85.0
2020,COK,BIH,1505.0
2020,COK,BLR,200.0
2020,COK,CAN,46017.0
2020,COK,CHE,29439.0
2020,COK,CHL,124.0
2020,COK,CHN,2453944.0
2020,COK,CRI,972.0
2020,COK,CZE,20134.0
2020,COK,DEU,9151.0
2020,COK,DNK,22335.0
2020,COK,ESP,275727.0
2020,COK,FRA,2850826.0
2020,COK,GBR,19490.0
2020,COK,HRV,1512.0
2020,COK,IDN,300997.0
2020,COK,IND,33551.0
2020,COK,IRL,65111.00000000001
2020,COK,ITA,91237.0
2020,COK,JPN,13049179.0
2020,COK,KEN,27827.0
2020,COK,KOR,28850.0
2020,COK,KWT,4872.0
2020,COK,LBN,247.0
2020,COK,LKA,287.0
2020,COK,LUX,9257.0
2020,COK,LVA,87.0
2020,COK,MDA,424.0
2020,COK,MNE,30.0
2020,COK,MUS,35225.0
2020,COK,NER,95.0
2020,COK,NIC,4.0
2020,COK,NLD,225997.0
2020,COK,NOR,177.0
2020,COK,NZL,238798.0
2020,COK,PAK,5151.0
2020,COK,PER,536214.0
2020,COK,POL,25771.0
2020,COK,PSE,87.0
2020,COK,PYF,209.0
2020,COK,RUS,135.0
2020,COK,SGP,118604.0
2020,COK,SLV,331.0
2020,COK,SVK,25302.0
2020,COK,SVN,4572.0
2020,COK,SWE,15741.0
2020,COK,THA,3840838.0
2020,COK,TWN,1496.0
2020,COK,UKR,23.0
2020,COK,USA,2443055.0
2020,COK,ZAF,7239.0
2020,COK,ZMB,807.0
2020,COL,ABW,43567988.0
2020,COL,AFG,48561.0
2020,COL,AGO,871784.0
2020,COL,AIA,85235.0
2020,COL,ALB,868314.0
2020,COL,ARE,194572778.0
2020,COL,ARG,220414439.0
2020,COL,ARM,1178674.0
2020,COL,ATG,1211207.0
2020,COL,AUS,159944691.0
2020,COL,AUT,40237175.0
2020,COL,AZE,452474.0
2020,COL,BDI,44932.0
2020,COL,BEL,421313734.0
2020,COL,BEN,241118.0
2020,COL,BES,76752383.0
2020,COL,BFA,100880.0
2020,COL,BGD,167616.0
2020,COL,BGR,2393352.0
2020,COL,BHR,1143257.0
2020,COL,BHS,172220411.0
2020,COL,BIH,6255362.0
2020,COL,BLR,3297819.0
2020,COL,BLZ,2529568.0
2020,COL,BMU,503125.0
2020,COL,BOL,109814560.0
2020,COL,BRA,1284107031.0
2020,COL,BRB,9558527.0
2020,COL,BRN,94020151.0
2020,COL,BWA,6979.0
2020,COL,CAN,465414313.0
2020,COL,CHE,155841274.0
2020,COL,CHL,972567156.0
2020,COL,CHN,2844094688.0
2020,COL,CIV,64710802.0
2020,COL,CMR,1754646.0
2020,COL,COD,2826820.0
2020,COL,COG,4546685.0
2020,COL,COM,33670.0
2020,COL,CPV,361128.0
2020,COL,CRI,227419194.0
2020,COL,CUB,23729987.0
2020,COL,CUW,23012712.0
2020,COL,CYM,2882027.0
2020,COL,CYP,1182963.0
2020,COL,CZE,33292039.0
2020,COL,DEU,577148797.0
2020,COL,DJI,611077.0
2020,COL,DMA,1425631.0
2020,COL,DNK,10775876.0
2020,COL,DOM,288227609.0
2020,COL,DZA,3677837.0
2020,COL,ECU,1508251281.0
2020,COL,EGY,48793130.0
2020,COL,ESP,527686563.0
2020,COL,EST,4174367.0
2020,COL,ETH,2728549.0
2020,COL,FIN,82281209.0
2020,COL,FJI,174076.0
2020,COL,FRA,181274461.0
2020,COL,GAB,16638628.0
2020,COL,GBR,402344961.0
2020,COL,GEO,500817.0
2020,COL,GHA,2921996.0
2020,COL,GIB,3343517.0
2020,COL,GIN,1960553.0
2020,COL,GNB,302589.0
2020,COL,GNQ,168335.0
2020,COL,GRC,16281901.0
2020,COL,GRD,1172617.0
2020,COL,GTM,336288813.0
2020,COL,GUM,67896.0
2020,COL,GUY,15802665.0
2020,COL,HKG,201350303.0
2020,COL,HND,84733607.0
2020,COL,HRV,2686974.0
2020,COL,HTI,50264865.0
2020,COL,HUN,2098917.0
2020,COL,IDN,11086713.0
2020,COL,IND,961656289.0
2020,COL,IRL,26107222.0
2020,COL,IRN,7378.0
2020,COL,IRQ,70116063.0
2020,COL,ISL,3591832.0
2020,COL,ISR,307872055.0
2020,COL,ITA,968494570.0
2020,COL,JAM,129164320.0
2020,COL,JOR,42675826.0
2020,COL,JPN,411701211.0
2020,COL,KAZ,2415179.0
2020,COL,KEN,3563590.0
2020,COL,KGZ,5470.0
2020,COL,KHM,299753.0
2020,COL,KNA,305239.0
2020,COL,KOR,584747508.0
2020,COL,KWT,4566442.0
2020,COL,LAO,6680.0
2020,COL,LBN,52075137.0
2020,COL,LBR,690287.0
2020,COL,LBY,5488848.0
2020,COL,LCA,265667983.0
2020,COL,LKA,385485.0
2020,COL,LSO,74.0
2020,COL,LTU,4514449.0
2020,COL,LUX,1173966.0
2020,COL,LVA,1914349.0
2020,COL,MAC,1034292.0
2020,COL,MAR,35187006.0
2020,COL,MDA,344591.0
2020,COL,MDG,313507.0
2020,COL,MDV,1847.0
2020,COL,MEX,1175766063.0
2020,COL,MKD,2334479.0
2020,COL,MLI,189719.0
2020,COL,MLT,13317339.0
2020,COL,MMR,1791398.0
2020,COL,MNE,672688.0
2020,COL,MNG,594570.0
2020,COL,MOZ,2493164.0
2020,COL,MRT,80452.0
2020,COL,MSR,14548.0
2020,COL,MUS,50783.0
2020,COL,MWI,75106.0
2020,COL,MYS,104096418.0
2020,COL,NAM,214657.0
2020,COL,NCL,20261.0
2020,COL,NER,276205.0
2020,COL,NGA,17076756.0
2020,COL,NIC,42002665.0
2020,COL,NLD,834109438.0
2020,COL,NOR,84751723.0
2020,COL,NPL,62295.0
2020,COL,NZL,16370126.0
2020,COL,OMN,2859050.0
2020,COL,PAK,2141856.0
2020,COL,PAN,1428702781.0
2020,COL,PER,883345605.0
2020,COL,PHL,7910277.0
2020,COL,PNG,9031.0
2020,COL,POL,133791820.0
2020,COL,PRK,761024.0
2020,COL,PRT,47862334.0
2020,COL,PRY,31454929.0
2020,COL,PSE,4001586.0
2020,COL,PYF,150579.0
2020,COL,QAT,2992321.0
2020,COL,ROU,11186493.0
2020,COL,RUS,110139648.0
2020,COL,RWA,13811.0
2020,COL,SAU,35365412.0
2020,COL,SDN,42137.0
2020,COL,SEN,4037061.0
2020,COL,SGP,38621355.0
2020,COL,SLE,1198121.0
2020,COL,SLV,110792012.0
2020,COL,SOM,139354.0
2020,COL,SRB,12529317.0
2020,COL,STP,11436.0
2020,COL,SUR,6148357.0
2020,COL,SVK,20091205.0
2020,COL,SVN,46938148.0
2020,COL,SWE,40532222.0
2020,COL,SWZ,3351.0
2020,COL,SYC,42539.0
2020,COL,SYR,338815.0
2020,COL,TCA,1559577.0
2020,COL,TGO,838680.0
2020,COL,THA,59633883.0
2020,COL,TJK,55759.0
2020,COL,TKM,10548.0
2020,COL,TON,84878.0
2020,COL,TTO,61113422.0
2020,COL,TUN,2053390.0
2020,COL,TUR,918775836.0
2020,COL,TWN,69372607.0
2020,COL,TZA,547828.0
2020,COL,UGA,4722197.0
2020,COL,UKR,37196256.0
2020,COL,URY,40801209.0
2020,COL,USA,9552717000.0
2020,COL,UZB,47257.0
2020,COL,VCT,691334.0
2020,COL,VEN,195406901.0
2020,COL,VGB,1642185.0
2020,COL,VNM,26312768.0
2020,COL,YEM,1282786.0
2020,COL,ZAF,7079477.0
2020,COL,ZMB,224953.0
2020,COL,ZWE,8997.0
2020,COM,ARE,1531226.0
2020,COM,ARG,32816.0
2020,COM,ARM,2573.0
2020,COM,AUS,53189.0
2020,COM,AUT,35787.0
2020,COM,BEL,160.0
2020,COM,BIH,2555.0
2020,COM,BRA,108709.0
2020,COM,BRB,34369.0
2020,COM,BRN,29.0
2020,COM,CAN,529615.0
2020,COM,CHE,739598.0
2020,COM,CHL,2733.0
2020,COM,CHN,116813.0
2020,COM,CIV,9914.0
2020,COM,COL,3975.0
2020,COM,CRI,190.0
2020,COM,CZE,104483.0
2020,COM,DEU,4831337.0
2020,COM,DNK,5.0
2020,COM,DOM,1735.0
2020,COM,EGY,149383.0
2020,COM,ESP,150387.0
2020,COM,EST,420.0
2020,COM,ETH,171958.0
2020,COM,FIN,3494.0
2020,COM,FRA,6707217.0
2020,COM,GBR,418909.0
2020,COM,GRC,13323105.0
2020,COM,HKG,14437.0
2020,COM,HRV,20848.0
2020,COM,IDN,226.0
2020,COM,IND,11914307.0
2020,COM,IRL,17703.0
2020,COM,ITA,56087.0
2020,COM,JOR,17262.0
2020,COM,JPN,159835.0
2020,COM,KAZ,16038.0
2020,COM,KEN,381.0
2020,COM,KOR,203793.0
2020,COM,KWT,208.0
2020,COM,LTU,92661.0
2020,COM,LUX,1011.0
2020,COM,LVA,60806.0
2020,COM,MAR,2397.0
2020,COM,MDA,3081.0
2020,COM,MDG,1844527.0
2020,COM,MEX,28721.0
2020,COM,MKD,972.0
2020,COM,MMR,2094.0
2020,COM,MNE,2591.0
2020,COM,MOZ,6593.0
2020,COM,MRT,14613.0
2020,COM,MUS,491318.0
2020,COM,MYS,53472.0
2020,COM,NGA,116914.0
2020,COM,NLD,1674086.0
2020,COM,NOR,7544.0
2020,COM,NZL,10161.0
2020,COM,PAK,189934.0
2020,COM,PER,191507.0
2020,COM,POL,113197.0
2020,COM,PRY,1983.0
2020,COM,PYF,1088.0
2020,COM,RUS,113376.0
2020,COM,SAU,58365.0
2020,COM,SEN,568.0
2020,COM,SGP,169778.0
2020,COM,SLV,483.0
2020,COM,SRB,5358.0
2020,COM,SVK,30974.0
2020,COM,SVN,27054.0
2020,COM,SWE,1082.0
2020,COM,SWZ,5.0
2020,COM,TCD,22793.0
2020,COM,THA,9927.0
2020,COM,TUR,4066323.0
2020,COM,TWN,33689.0
2020,COM,TZA,69189.0
2020,COM,UKR,67168.0
2020,COM,USA,2924691.0
2020,COM,UZB,427.0
2020,COM,ZAF,55684.0
2020,CPV,ARE,203747.0
2020,CPV,ARG,3.0
2020,CPV,AUS,26361.0
2020,CPV,AUT,1037.0
2020,CPV,BDI,150943.0
2020,CPV,BEL,3217.0
2020,CPV,BFA,8016.999999999999
2020,CPV,BGR,62149.0
2020,CPV,BLR,100.0
2020,CPV,BMU,2547.0
2020,CPV,BOL,26946.0
2020,CPV,BRA,21093.0
2020,CPV,BRB,5506.0
2020,CPV,BRN,10.0
2020,CPV,BWA,10.0
2020,CPV,CAN,315999.0
2020,CPV,CHE,6521.0
2020,CPV,CHL,45958.0
2020,CPV,CHN,1182844.0
2020,CPV,COM,358.0
2020,CPV,CZE,9225.0
2020,CPV,DEU,1579514.0
2020,CPV,DNK,5311.0
2020,CPV,DOM,93100.0
2020,CPV,ECU,241525.0
2020,CPV,EGY,434.0
2020,CPV,ESP,59991408.0
2020,CPV,ETH,1226.0
2020,CPV,FIN,76.0
2020,CPV,FRA,1461293.0
2020,CPV,GBR,352763.0
2020,CPV,GHA,1229.0
2020,CPV,GNB,129852.0
2020,CPV,GRC,579.0
2020,CPV,HUN,650.0
2020,CPV,IDN,57312.0
2020,CPV,IND,1417093.0
2020,CPV,IRL,1392.0
2020,CPV,ISL,844.0
2020,CPV,ITA,7146316.0
2020,CPV,KEN,261.0
2020,CPV,KHM,8025.0
2020,CPV,KOR,1635.0
2020,CPV,LBN,3121.0
2020,CPV,LKA,781.0
2020,CPV,LUX,17534.0
2020,CPV,MAR,13395.0
2020,CPV,MDG,477.0
2020,CPV,MOZ,21478.0
2020,CPV,MUS,338678.0
2020,CPV,NGA,2501.0
2020,CPV,NLD,699050.0
2020,CPV,NOR,15332.0
2020,CPV,NZL,23725.0
2020,CPV,PER,7223.0
2020,CPV,POL,2998.0
2020,CPV,PRT,9176238.0
2020,CPV,PRY,415.0
2020,CPV,ROU,74758.0
2020,CPV,RUS,43.0
2020,CPV,SEN,437545.0
2020,CPV,SGP,206077.0
2020,CPV,SLV,106.0
2020,CPV,SRB,56.0
2020,CPV,SVK,1486.0
2020,CPV,SVN,27.0
2020,CPV,SWE,1302.0
2020,CPV,SYC,77.0
2020,CPV,TGO,31526.0
2020,CPV,THA,49833.0
2020,CPV,TUN,23233.0
2020,CPV,TUR,9400.0
2020,CPV,TWN,237.0
2020,CPV,UGA,652.0
2020,CPV,UKR,55389.0
2020,CPV,USA,4744417.0
2020,CPV,ZAF,5730.0
2020,CPV,ZMB,664.0
2020,CRI,ABW,23061267.0
2020,CRI,AFG,25920.0
2020,CRI,AIA,2280.0
2020,CRI,ALB,1075548.0
2020,CRI,ARE,20626514.0
2020,CRI,ARG,19242192.0
2020,CRI,ARM,1593142.0
2020,CRI,ATG,385069.0
2020,CRI,AUS,41517808.0
2020,CRI,AUT,41312516.0
2020,CRI,AZE,1552462.0
2020,CRI,BDI,10915.0
2020,CRI,BEL,576519914.0
2020,CRI,BFA,976079.0
2020,CRI,BGD,286777.0
2020,CRI,BGR,107291.0
2020,CRI,BHR,12931.0
2020,CRI,BHS,11394058.0
2020,CRI,BIH,5583549.0
2020,CRI,BLR,7377593.0
2020,CRI,BLZ,11049153.0
2020,CRI,BMU,1237860.0
2020,CRI,BOL,1841325.0
2020,CRI,BRA,28095715.0
2020,CRI,BRB,9174371.0
2020,CRI,BRN,317214.0
2020,CRI,BWA,2200.0
2020,CRI,CAN,165119390.0
2020,CRI,CHE,60626869.0
2020,CRI,CHL,33195724.000000004
2020,CRI,CHN,287237526.0
2020,CRI,CIV,718640.0
2020,CRI,CMR,110559.0
2020,CRI,COD,13148.0
2020,CRI,COG,20158.0
2020,CRI,COL,68718140.0
2020,CRI,COM,646.0
2020,CRI,CUB,28704244.0
2020,CRI,CUW,4074380.0
2020,CRI,CYM,414665.0
2020,CRI,CYP,78967.0
2020,CRI,CZE,218587155.0
2020,CRI,DEU,210907568.0
2020,CRI,DMA,401338.0
2020,CRI,DNK,2420016.0
2020,CRI,DOM,241021033.0
2020,CRI,DZA,201309.0
2020,CRI,ECU,45277822.0
2020,CRI,EGY,3519349.0
2020,CRI,ESP,216182697.0
2020,CRI,EST,5381918.0
2020,CRI,ETH,336596.0
2020,CRI,FIN,53238598.0
2020,CRI,FJI,14958.0
2020,CRI,FRA,59897673.0
2020,CRI,GBR,258624160.0
2020,CRI,GEO,122141.0
2020,CRI,GHA,14310.0
2020,CRI,GMB,23126.0
2020,CRI,GRC,9725989.0
2020,CRI,GRD,1107361.0
2020,CRI,GTM,632452913.0
2020,CRI,GUM,22199.0
2020,CRI,GUY,16173708.0
2020,CRI,HKG,62842917.0
2020,CRI,HND,371708412.0
2020,CRI,HRV,955953.0
2020,CRI,HTI,19596647.0
2020,CRI,HUN,12000853.0
2020,CRI,IDN,5658715.0
2020,CRI,IND,32900622.000000004
2020,CRI,IRL,81311319.0
2020,CRI,IRN,128203.0
2020,CRI,IRQ,2303523.0
2020,CRI,ISL,1605706.0
2020,CRI,ISR,9025876.0
2020,CRI,ITA,181062405.0
2020,CRI,JAM,58182430.0
2020,CRI,JOR,1791220.0
2020,CRI,JPN,299582711.0
2020,CRI,KAZ,1868267.0
2020,CRI,KEN,501915.0
2020,CRI,KGZ,18377.0
2020,CRI,KHM,7494.0
2020,CRI,KNA,111399.0
2020,CRI,KOR,118050859.0
2020,CRI,KWT,4800821.0
2020,CRI,LAO,3200.0
2020,CRI,LBN,3398790.0
2020,CRI,LBY,4282128.0
2020,CRI,LCA,1448804.0
2020,CRI,LKA,755751.0
2020,CRI,LTU,2645363.0
2020,CRI,LUX,2454668.0
2020,CRI,LVA,751048.0
2020,CRI,MAC,321393.0
2020,CRI,MAR,7226554.0
2020,CRI,MDA,1473900.0
2020,CRI,MDG,27872.0
2020,CRI,MEX,619925353.0
2020,CRI,MKD,1546661.0
2020,CRI,MLI,98.0
2020,CRI,MLT,528438.0
2020,CRI,MMR,110716.0
2020,CRI,MNE,1601056.0
2020,CRI,MNG,231558.0
2020,CRI,MNP,4500.0
2020,CRI,MOZ,55159.0
2020,CRI,MRT,9533.0
2020,CRI,MUS,153371.0
2020,CRI,MWI,3986.0
2020,CRI,MYS,49274953.0
2020,CRI,NAM,30605.0
2020,CRI,NCL,5079.0
2020,CRI,NER,4236.0
2020,CRI,NGA,368077.0
2020,CRI,NIC,462385603.0
2020,CRI,NLD,1329556629.0
2020,CRI,NOR,40194681.0
2020,CRI,NZL,5227879.0
2020,CRI,OMN,74251.0
2020,CRI,PAK,2481357.0
2020,CRI,PAN,485340938.0
2020,CRI,PER,57177723.0
2020,CRI,PHL,9844919.0
2020,CRI,PNG,9973.0
2020,CRI,POL,49008528.0
2020,CRI,PRT,66549080.0
2020,CRI,PRY,1234032.0
2020,CRI,PSE,2461780.0
2020,CRI,PYF,182720.0
2020,CRI,QAT,2789097.0
2020,CRI,ROU,8250705.0
2020,CRI,RUS,70783602.0
2020,CRI,SAU,55521212.0
2020,CRI,SEN,389898.0
2020,CRI,SGP,99255296.0
2020,CRI,SLE,552279.0
2020,CRI,SLV,318281851.0
2020,CRI,SRB,16756356.0
2020,CRI,SUR,8507802.0
2020,CRI,SVK,13466491.0
2020,CRI,SVN,20585518.0
2020,CRI,SWE,13937567.0
2020,CRI,SWZ,3352.0
2020,CRI,SXM,352125.0
2020,CRI,SYC,7327.0
2020,CRI,TCA,25093.0
2020,CRI,THA,24824371.0
2020,CRI,TJK,47575.0
2020,CRI,TTO,51287702.0
2020,CRI,TUN,5609387.0
2020,CRI,TUR,51886002.0
2020,CRI,TWN,50678902.0
2020,CRI,TZA,21332.0
2020,CRI,UGA,9041.0
2020,CRI,UKR,44074231.0
2020,CRI,URY,2492492.0
2020,CRI,USA,5183516781.0
2020,CRI,UZB,89229.0
2020,CRI,VCT,785426.0
2020,CRI,VEN,4180477.0
2020,CRI,VGB,67713.0
2020,CRI,VNM,27374055.0
2020,CRI,VUT,5500.0
2020,CRI,YEM,1028.0
2020,CRI,ZAF,19631049.0
2020,CRI,ZMB,45107.0
2020,CUB,ABW,3069.0
2020,CUB,ALB,15007.0
2020,CUB,ARE,2944277.0
2020,CUB,ARG,4594090.0
2020,CUB,ARM,116020.0
2020,CUB,AUS,6397842.0
2020,CUB,AUT,1152876.0
2020,CUB,AZE,288916.0
2020,CUB,BDI,48.0
2020,CUB,BEL,37760104.0
2020,CUB,BFA,12418.0
2020,CUB,BGR,2909245.0
2020,CUB,BIH,141479.0
2020,CUB,BLR,1052045.0
2020,CUB,BLZ,7262.0
2020,CUB,BMU,314.0
2020,CUB,BOL,1704989.0
2020,CUB,BRA,3142126.0
2020,CUB,BRN,948.0
2020,CUB,BWA,6638.0
2020,CUB,CAN,17774179.0
2020,CUB,CHE,49417431.0
2020,CUB,CHL,2845435.0
2020,CUB,CHN,442210953.0
2020,CUB,COD,2740.0
2020,CUB,COL,3002049.0
2020,CUB,CPV,203958.0
2020,CUB,CRI,107041.0
2020,CUB,CYP,41092309.0
2020,CUB,CZE,6915419.0
2020,CUB,DEU,49874475.0
2020,CUB,DNK,87807.0
2020,CUB,DOM,4783592.0
2020,CUB,ECU,454247.0
2020,CUB,EGY,342021.0
2020,CUB,ESP,108492508.0
2020,CUB,EST,126412.0
2020,CUB,ETH,40297.0
2020,CUB,FIN,109699.0
2020,CUB,FRA,12693924.0
2020,CUB,GBR,8130791.0
2020,CUB,GEO,197410.0
2020,CUB,GRC,10468552.0
2020,CUB,GRD,426.0
2020,CUB,GTM,387036.0
2020,CUB,GUY,95.0
2020,CUB,HKG,36751752.0
2020,CUB,HRV,79221.0
2020,CUB,HUN,174151.0
2020,CUB,IDN,767555.0
2020,CUB,IND,61840074.0
2020,CUB,IRL,784304.0
2020,CUB,ISL,118610.0
2020,CUB,ISR,361117.0
2020,CUB,ITA,17968815.0
2020,CUB,JAM,569134.0
2020,CUB,JOR,30778.0
2020,CUB,JPN,11228721.0
2020,CUB,KAZ,226516.0
2020,CUB,KEN,672.0
2020,CUB,KGZ,14562.0
2020,CUB,KOR,8958180.0
2020,CUB,KWT,271248.0
2020,CUB,LBN,2362951.0
2020,CUB,LKA,5339.0
2020,CUB,LUX,5429102.0
2020,CUB,LVA,18815.0
2020,CUB,MAC,11629165.0
2020,CUB,MAR,1765693.0
2020,CUB,MDA,24206.0
2020,CUB,MEX,25766.0
2020,CUB,MKD,105082.0
2020,CUB,MLT,20169.0
2020,CUB,MMR,145580.0
2020,CUB,MNE,150149.0
2020,CUB,MNG,30829.0
2020,CUB,MOZ,3.0
2020,CUB,MUS,227573.0
2020,CUB,MWI,450.0
2020,CUB,MYS,1429447.0
2020,CUB,NAM,3.0
2020,CUB,NGA,228783.0
2020,CUB,NIC,500484.0
2020,CUB,NLD,13638510.0
2020,CUB,NOR,1313100.0
2020,CUB,NZL,1112048.0
2020,CUB,PAK,89350.0
2020,CUB,PER,1088246.0
2020,CUB,PHL,3627199.0
2020,CUB,POL,3319019.0
2020,CUB,PRT,49615018.0
2020,CUB,PRY,357676.0
2020,CUB,PSE,16793.0
2020,CUB,PYF,57985.0
2020,CUB,QAT,180762.0
2020,CUB,ROU,6739426.0
2020,CUB,SAU,458474.0
2020,CUB,SEN,39924.0
2020,CUB,SGP,50338151.0
2020,CUB,SLV,119526.0
2020,CUB,SRB,642251.0
2020,CUB,SVK,1257151.0
2020,CUB,SVN,1424063.0
2020,CUB,SWE,2803195.0
2020,CUB,SYC,3146.0
2020,CUB,THA,3353454.0
2020,CUB,TJK,9825.0
2020,CUB,TUR,12154407.0
2020,CUB,TWN,5537716.0
2020,CUB,UGA,76329.0
2020,CUB,UKR,1120468.0
2020,CUB,URY,331941.0
2020,CUB,USA,4906222.0
2020,CUB,UZB,17079.0
2020,CUB,ZAF,4130083.0
2020,CUB,ZMB,1018.0
2020,CUB,ZWE,184009.0
2020,CUW,ABW,8359456.0
2020,CUW,ARE,1330756.0
2020,CUW,AUS,208145.0
2020,CUW,AUT,274.0
2020,CUW,BDI,12445.0
