year,origin,destination,migrant_stock
2000,CAN,ISL,195
2000,CAN,ISR,6144
2000,CAN,ITA,23149
2000,CAN,JAM,1414
2000,CAN,JPN,9769
2000,CAN,KHM,85
2000,CAN,LBR,238
2000,CAN,LBY,2098
2000,CAN,LCA,197
2000,CAN,LKA,61
2000,CAN,LTU,57
2000,CAN,LUX,208
2000,CAN,LVA,87
2000,CAN,MDA,12
2000,CAN,MDV,78
2000,CAN,MEX,5836
2000,CAN,MLT,1603
2000,CAN,MNE,67
2000,CAN,MNG,32
2000,CAN,MRT,50
2000,CAN,MUS,34
2000,CAN,NAM,248
2000,CAN,NIC,180
2000,CAN,NOR,2242
2000,CAN,NZL,7728
2000,CAN,PAN,438
2000,CAN,PER,1236
2000,CAN,PNG,274
2000,CAN,POL,1485
2000,CAN,PRT,7283
2000,CAN,PRY,2575
2000,CAN,SGP,884
2000,CAN,SLE,36
2000,CAN,SLV,249
2000,CAN,SRB,228
2000,CAN,SVK,288
2000,CAN,SVN,345
2000,CAN,SWZ,12
2000,CAN,TGO,23
2000,CAN,TJK,54
2000,CAN,TTO,947
2000,CAN,TZA,247
2000,CAN,UGA,247
2000,CAN,URY,355
2000,CAN,USA,965513
2000,CAN,VCT,154
2000,CAN,VEN,964
2000,CAN,WSM,14
2000,CAN,ZMB,157
2000,CHE,AND,74
2000,CHE,ARG,2304
2000,CHE,AUS,12063
2000,CHE,AUT,11175
2000,CHE,BEL,4287
2000,CHE,BGR,76
2000,CHE,BHS,156
2000,CHE,BLR,29
2000,CHE,BOL,555
2000,CHE,BRA,2892
2000,CHE,BTN,15
2000,CHE,CAN,19693
2000,CHE,CHL,820
2000,CHE,CHN,945
2000,CHE,COL,560
2000,CHE,CPV,29
2000,CHE,CRI,512
2000,CHE,CYP,172
2000,CHE,CZE,364
2000,CHE,DNK,1868
2000,CHE,DOM,2614
2000,CHE,ECU,830
2000,CHE,EGY,539
2000,CHE,ESP,51631
2000,CHE,FIN,517
2000,CHE,FRA,77962
2000,CHE,GEO,15
2000,CHE,GHA,116
2000,CHE,GRC,3535
2000,CHE,GTM,96
2000,CHE,HKG,600
2000,CHE,HND,46
2000,CHE,HRV,712
2000,CHE,HTI,340
2000,CHE,HUN,1512
2000,CHE,ISL,73
2000,CHE,ISR,3232
2000,CHE,ITA,193999
2000,CHE,JPN,909
2000,CHE,LBR,142
2000,CHE,LBY,686
2000,CHE,LCA,10
2000,CHE,LIE,4823
2000,CHE,LKA,73
2000,CHE,LTU,20
2000,CHE,LUX,468
2000,CHE,LVA,24
2000,CHE,MDV,92
2000,CHE,MEX,1467
2000,CHE,MLT,50
2000,CHE,MNE,207
2000,CHE,MNG,5
2000,CHE,MUS,13
2000,CHE,NAM,564
2000,CHE,NIC,73
2000,CHE,NOR,1501
2000,CHE,NZL,2748
2000,CHE,PAN,166
2000,CHE,PER,643
2000,CHE,POL,478
2000,CHE,PRT,12821
2000,CHE,SLV,51
2000,CHE,SRB,1231
2000,CHE,SVK,407
2000,CHE,SVN,1330
2000,CHE,TJK,57
2000,CHE,TUR,10300
2000,CHE,VEN,652
2000,CHL,AND,58
2000,CHL,ARG,212646
2000,CHL,AUS,26068
2000,CHL,BEL,3247
2000,CHL,BGR,10
2000,CHL,BHS,8
2000,CHL,BOL,4388
2000,CHL,BRA,16771
2000,CHL,CAN,24338
2000,CHL,CHN,274
2000,CHL,COL,1598
2000,CHL,CRI,1327
2000,CHL,CUB,186
2000,CHL,CYP,22
2000,CHL,DNK,1290
2000,CHL,DOM,2310
2000,CHL,ECU,4781
2000,CHL,ESP,16080
2000,CHL,FIN,183
2000,CHL,GRC,391
2000,CHL,GTM,191
2000,CHL,HND,230
2000,CHL,HRV,87
2000,CHL,HTI,300
2000,CHL,HUN,108
2000,CHL,ISL,52
2000,CHL,ISR,3050
2000,CHL,ITA,8652
2000,CHL,JPN,394
2000,CHL,LTU,1
2000,CHL,LUX,51
2000,CHL,LVA,2
2000,CHL,MEX,3908
2000,CHL,NAM,44
2000,CHL,NIC,111
2000,CHL,NOR,5444
2000,CHL,NZL,742
2000,CHL,PAN,1060
2000,CHL,PER,5478
2000,CHL,PRT,188
2000,CHL,PRY,2382
2000,CHL,SLV,207
2000,CHL,SVK,17
2000,CHL,SVN,16
2000,CHL,SWE,26779
2000,CHL,URY,1455
2000,CHL,VEN,15733
2000,CHN,ARG,7026
2000,CHN,ATG,110
2000,CHN,AUS,144919
2000,CHN,AUT,8666
2000,CHN,BEL,6489
2000,CHN,BGD,122691
2000,CHN,BGR,524
2000,CHN,BHS,93
2000,CHN,BLZ,1094
2000,CHN,BOL,538
2000,CHN,BRA,10265
2000,CHN,BRN,1926
2000,CHN,BTN,570
2000,CHN,BWA,1348
2000,CHN,CAN,367389
2000,CHN,CHE,5517
2000,CHN,CHL,2083
2000,CHN,COG,459
2000,CHN,COL,1225
2000,CHN,CPV,51
2000,CHN,CRI,222
2000,CHN,CUB,351
2000,CHN,CUW,503
2000,CHN,CYP,728
2000,CHN,CZE,1004
2000,CHN,DEU,43411
2000,CHN,DMA,23
2000,CHN,DNK,3584
2000,CHN,DOM,4413
2000,CHN,ECU,1177
2000,CHN,EGY,698
2000,CHN,ERI,98
2000,CHN,ESP,25152
2000,CHN,EST,124
2000,CHN,ETH,1762
2000,CHN,FIN,1783
2000,CHN,FJI,833
2000,CHN,FRA,42871
2000,CHN,GAB,179
2000,CHN,GBR,128015
2000,CHN,GEO,74
2000,CHN,GHA,135
2000,CHN,GIN,166
2000,CHN,GRC,560
2000,CHN,GTM,415
2000,CHN,GUY,580
2000,CHN,HKG,1886037
2000,CHN,HND,443
2000,CHN,HRV,398
2000,CHN,HTI,313
2000,CHN,HUN,7543
2000,CHN,IDN,14
2000,CHN,IND,112563
2000,CHN,IRL,5321
2000,CHN,ISL,177
2000,CHN,ISR,1183
2000,CHN,ITA,35885
2000,CHN,JPN,321374
2000,CHN,KAZ,103283
2000,CHN,KGZ,438
2000,CHN,KHM,2998
2000,CHN,KOR,53430
2000,CHN,LAO,3005
2000,CHN,LBY,2264
2000,CHN,LCA,38
2000,CHN,LIE,52
2000,CHN,LKA,588
2000,CHN,LSO,114
2000,CHN,LTU,137
2000,CHN,LUX,927
2000,CHN,LVA,326
2000,CHN,MAC,204282
2000,CHN,MDG,1458
2000,CHN,MEX,2102
2000,CHN,MHL,153
2000,CHN,MLI,76
2000,CHN,MLT,220
2000,CHN,MMR,44999
2000,CHN,MNG,2013
2000,CHN,MRT,156
2000,CHN,MUS,8024
2000,CHN,MYS,30708
2000,CHN,NAM,4078
2000,CHN,NIC,81
2000,CHN,NLD,22271
2000,CHN,NOR,3617
2000,CHN,NPL,22820
2000,CHN,NRU,428
2000,CHN,NZL,36325
2000,CHN,PAK,363
2000,CHN,PAN,11300
2000,CHN,PER,3709
2000,CHN,PHL,44656
2000,CHN,PLW,1079
2000,CHN,PNG,103
2000,CHN,POL,553
2000,CHN,PRT,2291
2000,CHN,PRY,882
2000,CHN,ROU,877
2000,CHN,RUS,60177
2000,CHN,SDN,1746
2000,CHN,SGP,347062
2000,CHN,SLB,228
2000,CHN,SLE,266
2000,CHN,SLV,187
2000,CHN,SRB,169
2000,CHN,SUR,3135
2000,CHN,SVK,681
2000,CHN,SVN,201
2000,CHN,SWE,7864
2000,CHN,SYC,103
2000,CHN,TGO,313
2000,CHN,THA,141649
2000,CHN,TJK,52
2000,CHN,TLS,1104
2000,CHN,TON,115
2000,CHN,TTO,461
2000,CHN,TUR,1743
2000,CHN,UKR,7502
2000,CHN,USA,1022890
2000,CHN,VEN,9988
2000,CHN,VNM,13404
2000,CHN,WSM,75
2000,CHN,ZMB,166
2000,CIV,AGO,7
2000,CIV,AUS,62
2000,CIV,BEL,1250
2000,CIV,BEN,4977
2000,CIV,BFA,383695
2000,CIV,BGR,3
2000,CIV,BOL,1
2000,CIV,BRA,330
2000,CIV,CAN,1183
2000,CIV,CHN,65
2000,CIV,CPV,15
2000,CIV,CRI,2
2000,CIV,DNK,312
2000,CIV,EGY,109
2000,CIV,FIN,41
2000,CIV,FRA,51245
2000,CIV,GAB,1755
2000,CIV,GHA,5465
2000,CIV,GIN,3087
2000,CIV,GRC,116
2000,CIV,HUN,16
2000,CIV,ISL,1
2000,CIV,ITA,6381
2000,CIV,LBR,2093
2000,CIV,LBY,438
2000,CIV,LVA,2
2000,CIV,MLI,54884
2000,CIV,MRT,192
2000,CIV,NAM,41
2000,CIV,NER,1147
2000,CIV,NOR,122
2000,CIV,PRT,91
2000,CIV,SEN,2195
2000,CIV,SLE,70
2000,CIV,SVK,1
2000,CIV,SVN,1
2000,CIV,TGO,2017
2000,CIV,TUN,632
2000,CMR,AUS,67
2000,CMR,BEL,2083
2000,CMR,BGR,4
2000,CMR,BOL,2
2000,CMR,BRA,164
2000,CMR,CAN,1498
2000,CMR,CHL,30
2000,CMR,CHN,385
2000,CMR,COG,5614
2000,CMR,CRI,7
2000,CMR,CYP,26
2000,CMR,DNK,153
2000,CMR,DOM,4
2000,CMR,EGY,109
2000,CMR,FIN,24
2000,CMR,FRA,41280
2000,CMR,GAB,26199
2000,CMR,GHA,68
2000,CMR,GNQ,333
2000,CMR,GRC,434
2000,CMR,HUN,136
2000,CMR,ISL,2
2000,CMR,ITA,2035
2000,CMR,JPN,119
2000,CMR,LTU,8
2000,CMR,LUX,53
2000,CMR,LVA,1
2000,CMR,MEX,12
2000,CMR,MLI,567
2000,CMR,MRT,385
2000,CMR,NAM,156
2000,CMR,NER,397
2000,CMR,NGA,10943
2000,CMR,NOR,197
2000,CMR,PRT,57
2000,CMR,SEN,792
2000,CMR,SVK,1
2000,CMR,SVN,3
2000,CMR,TCD,36353
2000,CMR,TGO,423
2000,CMR,ZMB,18
2000,COD,AGO,17735
2000,COD,AUS,306
2000,COD,BDI,37951
2000,COD,BEL,47719
2000,COD,BGR,8
2000,COD,BOL,1
2000,COD,BRA,287
2000,COD,BWA,1261
2000,COD,CAN,7244
2000,COD,CHL,22
2000,COD,CHN,99
2000,COD,COG,183780
2000,COD,CRI,2
2000,COD,CYP,311
2000,COD,DNK,166
2000,COD,ERI,1224
2000,COD,ETH,50
2000,COD,FIN,277
2000,COD,FRA,29886
2000,COD,GAB,4607
2000,COD,GHA,18
2000,COD,GRC,1215
2000,COD,HUN,18
2000,COD,ISL,2
2000,COD,ITA,1903
2000,COD,KEN,672
2000,COD,LBY,320
2000,COD,LUX,85
2000,COD,MEX,16
2000,COD,MOZ,3705
2000,COD,MRT,42
2000,COD,MWI,2389
2000,COD,NAM,4179
2000,COD,NIC,29
2000,COD,NOR,34
2000,COD,PRT,1607
2000,COD,RWA,163420
2000,COD,SDN,12378
2000,COD,SEN,104
2000,COD,SVN,1
2000,COD,SWE,976
2000,COD,SWZ,193
2000,COD,TCD,301
2000,COD,TGO,351
2000,COD,TZA,112286
2000,COD,UGA,59982
2000,COD,ZMB,58237
2000,COG,AGO,543
2000,COG,AUS,132
2000,COG,BEL,4201
2000,COG,BEN,691
2000,COG,BGR,8
2000,COG,BOL,5
2000,COG,BRA,91
2000,COG,CHN,598
2000,COG,COD,9470
2000,COG,CRI,6
2000,COG,DNK,96
2000,COG,EGY,62
2000,COG,FIN,12
2000,COG,FRA,46017
2000,COG,GAB,8440
2000,COG,GRC,843
2000,COG,HUN,55
2000,COG,ITA,1980
2000,COG,LBY,297
2000,COG,LTU,1
2000,COG,LVA,2
2000,COG,MAR,1243
2000,COG,MEX,40
2000,COG,MLI,3856
2000,COG,MWI,1509
2000,COG,NAM,1468
2000,COG,NOR,266
2000,COG,PRT,1812
2000,COG,SVK,14
2000,COG,SVN,2
2000,COG,SWZ,36
2000,COG,TCD,839
2000,COG,TGO,155
2000,COG,TZA,23123
2000,COG,ZMB,4330
2000,COL,ARG,15
2000,COL,AUS,4032
2000,COL,BEL,2565
2000,COL,BGR,10
2000,COL,BHS,33
2000,COL,BOL,1342
2000,COL,BRA,4050
2000,COL,CAN,14561
2000,COL,CHE,6668
2000,COL,CHL,3420
2000,COL,CHN,566
2000,COL,CRI,5995
2000,COL,CUB,173
2000,COL,CUW,4757
2000,COL,CYP,57
2000,COL,DNK,2043
2000,COL,DOM,5737
2000,COL,ECU,51303
2000,COL,ESP,130058
2000,COL,FIN,352
2000,COL,FRA,14989
2000,COL,GRC,385
2000,COL,GTM,730
2000,COL,HND,644
2000,COL,HTI,746
2000,COL,HUN,135
2000,COL,ISL,62
2000,COL,ISR,1679
2000,COL,ITA,14804
2000,COL,JPN,2027
2000,COL,LIE,1
2000,COL,LTU,5
2000,COL,LUX,23
2000,COL,LVA,4
2000,COL,MEX,6455
2000,COL,NIC,309
2000,COL,NLD,9252
2000,COL,NOR,3230
2000,COL,NZL,216
2000,COL,PAN,21473
2000,COL,PER,20
2000,COL,PRT,362
2000,COL,SLV,363
2000,COL,SVK,34
2000,COL,SVN,4
2000,COL,SWE,7176
2000,COL,USA,518413
2000,COL,VEN,617257
2000,COM,DNK,15
2000,COM,EGY,444
2000,COM,ERI,93
2000,COM,FIN,2
2000,COM,FRA,23308
2000,COM,LBY,3162
2000,COM,MDG,8050
2000,COM,NOR,1
2000,COM,REU,1509
2000,COM,TZA,487
2000,CPV,AGO,4724
2000,CPV,BGR,4
2000,CPV,BOL,2
2000,CPV,BRA,1181
2000,CPV,COL,12
2000,CPV,DNK,16
2000,CPV,DOM,4
2000,CPV,FIN,4
2000,CPV,FRA,13572
2000,CPV,GIN,78
2000,CPV,GNB,576
2000,CPV,GRC,34
2000,CPV,ISL,37
2000,CPV,ITA,3004
2000,CPV,LUX,1422
2000,CPV,LVA,1
2000,CPV,MOZ,4001
2000,CPV,NOR,234
2000,CPV,PRT,44701
2000,CPV,SLE,3
2000,CPV,STP,2488
2000,CPV,TGO,23
2000,CRI,ARG,573
2000,CRI,AUS,352
2000,CRI,BGR,3
2000,CRI,BHS,66
2000,CRI,BOL,141
2000,CRI,BRA,238
2000,CRI,CAN,2127
2000,CRI,CHL,460
2000,CRI,COL,646
2000,CRI,CYP,2
2000,CRI,DNK,92
2000,CRI,DOM,1896
2000,CRI,ECU,366
2000,CRI,FIN,21
2000,CRI,GRC,27
2000,CRI,GTM,734
2000,CRI,HND,639
2000,CRI,HTI,246
2000,CRI,HUN,22
2000,CRI,ISL,6
2000,CRI,ITA,751
2000,CRI,JAM,106
2000,CRI,MEX,2185
2000,CRI,NIC,6948
2000,CRI,NOR,177
2000,CRI,PAN,4654
2000,CRI,PER,155
2000,CRI,SLV,818
2000,CRI,SVK,2
2000,CRI,SVN,1
2000,CRI,VEN,1178
2000,CUB,ARG,3050
2000,CUB,ATG,17
2000,CUB,AUS,508
2000,CUB,BGR,132
2000,CUB,BHS,110
2000,CUB,BLR,46
2000,CUB,BOL,513
2000,CUB,BRA,1394
2000,CUB,CAN,4517
2000,CUB,CHL,2270
2000,CUB,CHN,243
2000,CUB,COG,266
2000,CUB,COL,1025
2000,CUB,CPV,115
2000,CUB,CRI,4391
2000,CUB,CUW,240
2000,CUB,CYP,16
2000,CUB,DMA,7
2000,CUB,DNK,188
2000,CUB,DOM,8335
2000,CUB,ECU,225
2000,CUB,ESP,46180
2000,CUB,FIN,125
2000,CUB,GEO,13
2000,CUB,GIN,75
2000,CUB,GRC,208
2000,CUB,GTM,418
2000,CUB,HND,455
2000,CUB,HTI,1084
2000,CUB,HUN,417
2000,CUB,ISL,14
2000,CUB,ITA,8151
2000,CUB,JAM,1928
2000,CUB,LCA,18
2000,CUB,LTU,6
2000,CUB,LUX,20
2000,CUB,LVA,70
2000,CUB,MEX,6824
2000,CUB,NAM,893
2000,CUB,NIC,754
2000,CUB,NOR,209
2000,CUB,PAN,1676
2000,CUB,PER,701
2000,CUB,POL,176
2000,CUB,PRT,396
2000,CUB,RUS,2246
2000,CUB,SLV,80
2000,CUB,SVK,90
2000,CUB,SVN,3
2000,CUB,SYC,33
2000,CUB,TLS,101
2000,CUB,TTO,40
2000,CUB,USA,900766
2000,CUB,VEN,9928
2000,CUW,ATG,16
2000,CUW,AUS,90
2000,CUW,BOL,275
2000,CUW,LCA,94
2000,CUW,NLD,48
2000,CUW,PAN,122
2000,CUW,VCT,144
2000,CUW,VEN,615
2000,CYP,ARG,281
2000,CYP,AUS,22831
2000,CYP,BGR,149
2000,CYP,BOL,2
2000,CYP,CAN,4336
2000,CYP,CRI,2
2000,CYP,DNK,146
2000,CYP,FIN,64
2000,CYP,GRC,22334
2000,CYP,HUN,189
2000,CYP,ISL,3
2000,CYP,ITA,250
2000,CYP,LKA,61
2000,CYP,LTU,3
2000,CYP,LUX,2
2000,CYP,LVA,3
2000,CYP,MLT,31
2000,CYP,NOR,105
2000,CYP,PRT,19
2000,CYP,SVK,69
2000,CYP,SVN,4
2000,CYP,TUR,10354
2000,CYP,VEN,13
2000,CZE,ARG,1553
2000,CZE,AUS,13107
2000,CZE,AUT,52508
2000,CZE,BGR,464
2000,CZE,BLR,99
2000,CZE,BOL,22
2000,CZE,BRA,1111
2000,CZE,CAN,16634
2000,CZE,CHE,8984
2000,CZE,CHL,156
2000,CZE,CUB,219
2000,CZE,CYP,307
2000,CZE,DEU,406132
2000,CZE,DNK,228
2000,CZE,DOM,15
2000,CZE,EGY,299
2000,CZE,FIN,283
2000,CZE,GEO,34
2000,CZE,GRC,3692
2000,CZE,HRV,810
2000,CZE,HUN,1088
2000,CZE,ISL,85
2000,CZE,ISR,17256
2000,CZE,ITA,6788
2000,CZE,LIE,13
2000,CZE,LTU,57
2000,CZE,LUX,83
2000,CZE,LVA,176
2000,CZE,MEX,228
2000,CZE,MKD,47
2000,CZE,MLT,30
2000,CZE,MNE,117
2000,CZE,MNG,7
2000,CZE,NAM,101
2000,CZE,NOR,506
2000,CZE,NZL,663
2000,CZE,PAN,26
2000,CZE,POL,6305
2000,CZE,PRT,129
2000,CZE,RUS,13987
2000,CZE,SRB,623
2000,CZE,SVK,58709
2000,CZE,SVN,460
2000,CZE,VEN,321
2000,DEU,AND,355
2000,DEU,ARG,10985
2000,DEU,ARM,1128
2000,DEU,ATG,68
2000,DEU,AUS,118965
2000,DEU,AUT,134862
2000,DEU,AZE,332
2000,DEU,BEL,83129
2000,DEU,BGR,998
2000,DEU,BHS,220
2000,DEU,BIH,807
2000,DEU,BLR,68
2000,DEU,BLZ,48
2000,DEU,BOL,1682
2000,DEU,BRA,19154
2000,DEU,BTN,17
2000,DEU,BWA,341
2000,DEU,CAN,175238
2000,DEU,CHE,268635
2000,DEU,CHL,5430
2000,DEU,CHN,10031
2000,DEU,COG,288
2000,DEU,COL,1970
2000,DEU,CPV,41
2000,DEU,CRI,1424
2000,DEU,CUB,364
2000,DEU,CUW,128
2000,DEU,CYP,1181
2000,DEU,CZE,9210
2000,DEU,DMA,17
2000,DEU,DNK,27036
2000,DEU,DOM,6209
2000,DEU,DZA,778
2000,DEU,ECU,1801
2000,DEU,EGY,4868
2000,DEU,ESP,128751
2000,DEU,EST,970
2000,DEU,FIN,3013
2000,DEU,FRA,218258
2000,DEU,GAB,46
2000,DEU,GBR,261961
2000,DEU,GEO,607
2000,DEU,GRC,100521
2000,DEU,GTM,404
2000,DEU,HKG,1629
2000,DEU,HND,218
2000,DEU,HRV,7773
2000,DEU,HTI,808
2000,DEU,HUN,21290
2000,DEU,IND,2666
2000,DEU,IRL,9769
2000,DEU,ISL,1040
2000,DEU,ISR,27193
2000,DEU,ITA,193106
2000,DEU,JPN,4250
2000,DEU,KAZ,4911
2000,DEU,KGZ,5589
2000,DEU,KHM,76
2000,DEU,LBR,890
2000,DEU,LBY,5172
2000,DEU,LCA,57
2000,DEU,LIE,1489
2000,DEU,LKA,147
2000,DEU,LTU,1605
2000,DEU,LUX,8612
2000,DEU,LVA,4256
2000,DEU,MAR,952
2000,DEU,MDA,1338
2000,DEU,MDV,162
2000,DEU,MEX,5617
2000,DEU,MKD,38
2000,DEU,MLT,578
2000,DEU,MNE,1845
2000,DEU,MNG,60
2000,DEU,MUS,124
2000,DEU,NAM,11896
2000,DEU,NIC,275
2000,DEU,NLD,123657
2000,DEU,NOR,11445
2000,DEU,NZL,8202
2000,DEU,PAN,426
2000,DEU,PER,2149
2000,DEU,PHL,2015
2000,DEU,POL,103298
2000,DEU,PRT,24141
2000,DEU,PRY,1874
2000,DEU,ROU,2283
2000,DEU,RUS,149414
2000,DEU,SEN,682
2000,DEU,SLE,127
2000,DEU,SLV,229
2000,DEU,SRB,8423
2000,DEU,SVK,3067
2000,DEU,SVN,12368
2000,DEU,SWE,37913
2000,DEU,SYC,57
2000,DEU,TGO,101
2000,DEU,THA,3050
2000,DEU,TJK,143
2000,DEU,TKM,1037
2000,DEU,TTO,135
2000,DEU,TUN,1038
2000,DEU,TUR,270576
2000,DEU,TZA,810
2000,DEU,UKR,1239
2000,DEU,URY,1563
2000,DEU,USA,1369572
2000,DEU,UZB,9353
2000,DEU,VEN,3977
2000,DEU,WSM,55
2000,DEU,ZMB,157
2000,DJI,AUS,82
2000,DJI,BGR,2
2000,DJI,CYP,2
2000,DJI,DNK,15
2000,DJI,EGY,266
2000,DJI,ETH,2300
2000,DJI,FIN,2
2000,DJI,GRC,24
2000,DJI,LBY,1047
2000,DJI,NOR,11
2000,DMA,ATG,3898
2000,DMA,BHS,47
2000,DMA,BRB,534
2000,DMA,CRI,4
2000,DMA,CUW,110
2000,DMA,DNK,8
2000,DMA,DOM,29
2000,DMA,FIN,1
2000,DMA,GRC,398
2000,DMA,GRD,67
2000,DMA,GUY,25
2000,DMA,ISL,1
2000,DMA,JAM,148
2000,DMA,KNA,158
2000,DMA,LCA,177
2000,DMA,LUX,101
2000,DMA,NOR,6
2000,DMA,PAN,24
2000,DMA,VCT,81
2000,DMA,VEN,8
2000,DNK,AND,138
2000,DNK,ARG,373
2000,DNK,AUS,9939
2000,DNK,BGR,31
2000,DNK,BHS,37
2000,DNK,BLR,206
2000,DNK,BOL,88
2000,DNK,BRA,447
2000,DNK,BTN,24
2000,DNK,BWA,104
2000,DNK,CAN,18091
2000,DNK,CHL,209
2000,DNK,CHN,1236
2000,DNK,CRI,49
2000,DNK,CYP,77
2000,DNK,DOM,85
2000,DNK,EGY,264
2000,DNK,EST,52
2000,DNK,FIN,595
2000,DNK,GRC,813
2000,DNK,HRV,27
2000,DNK,HUN,249
2000,DNK,ISL,2302
2000,DNK,ISR,1378
2000,DNK,ITA,2513
2000,DNK,JPN,543
2000,DNK,LBY,567
2000,DNK,LIE,22
2000,DNK,LTU,87
2000,DNK,LUX,1630
2000,DNK,LVA,151
2000,DNK,MEX,240
2000,DNK,MLT,37
2000,DNK,MNE,94
2000,DNK,NAM,150
2000,DNK,NIC,44
2000,DNK,NOR,21713
2000,DNK,PAN,40
2000,DNK,PER,316
2000,DNK,POL,622
2000,DNK,PRT,368
2000,DNK,ROU,55
2000,DNK,SRB,76
2000,DNK,SVK,158
2000,DNK,SVN,32
2000,DNK,SWE,38190
2000,DNK,TJK,139
2000,DNK,VEN,124
2000,DOM,ARG,3727
2000,DOM,ATG,1466
2000,DOM,AUS,70
2000,DOM,BEL,595
2000,DOM,BGR,11
2000,DOM,BHS,84
2000,DOM,BRA,105
2000,DOM,CAN,4720
2000,DOM,CHE,6116
2000,DOM,CHL,241
2000,DOM,COL,169
2000,DOM,CRI,838
2000,DOM,CUB,146
2000,DOM,CUW,5880
2000,DOM,CYP,5
2000,DOM,DNK,75
2000,DOM,ECU,100
2000,DOM,ESP,35067
2000,DOM,FIN,34
2000,DOM,GRC,169
2000,DOM,GTM,68
2000,DOM,HND,101
2000,DOM,HTI,2170
2000,DOM,HUN,24
2000,DOM,ISL,5
2000,DOM,ITA,13212
2000,DOM,LCA,37
2000,DOM,LIE,2
2000,DOM,LUX,31
2000,DOM,MEX,874
2000,DOM,NIC,55
2000,DOM,NOR,236
2000,DOM,PAN,5859
2000,DOM,PER,12
2000,DOM,PRT,36
2000,DOM,SLV,43
2000,DOM,SVK,3
2000,DOM,SVN,1
2000,DOM,USA,673311
2000,DOM,VEN,14293
2000,DZA,ARG,181
2000,DZA,AUS,1170
2000,DZA,BEL,14281
2000,DZA,BGR,178
2000,DZA,BLR,55
2000,DZA,BOL,10
2000,DZA,BRA,187
2000,DZA,CAN,16666
2000,DZA,CHE,6686
2000,DZA,CHN,387
2000,DZA,CRI,9
2000,DZA,CUB,54
2000,DZA,CYP,16
2000,DZA,DNK,884
2000,DZA,EGY,602
2000,DZA,ESP,24156
2000,DZA,FIN,377
2000,DZA,FRA,1270907
2000,DZA,GAB,57
2000,DZA,GEO,18
2000,DZA,GHA,8
2000,DZA,GRC,317
2000,DZA,HUN,467
2000,DZA,ISL,23
2000,DZA,ISR,46470
2000,DZA,ITA,10922
2000,DZA,LBY,2642
2000,DZA,LTU,4
2000,DZA,LUX,88
2000,DZA,LVA,12
2000,DZA,MAR,8877
2000,DZA,MEX,88
2000,DZA,MLI,554
2000,DZA,MLT,31
2000,DZA,MRT,1601
2000,DZA,NAM,637
2000,DZA,NER,438
2000,DZA,NIC,68
2000,DZA,NOR,731
2000,DZA,POL,426
2000,DZA,PRT,187
2000,DZA,SEN,3275
2000,DZA,SVK,66
2000,DZA,SVN,25
2000,DZA,TJK,138
2000,DZA,TUN,10041
2000,DZA,TUR,648
2000,DZA,VEN,81
2000,ECU,ARG,1049
2000,ECU,AUS,1457
2000,ECU,BEL,1562
2000,ECU,BGR,6
2000,ECU,BHS,15
2000,ECU,BOL,738
2000,ECU,BRA,1161
2000,ECU,CAN,10610
2000,ECU,CHL,7168
2000,ECU,CHN,191
2000,ECU,COL,10742
2000,ECU,CRI,971
2000,ECU,CUB,58
2000,ECU,CYP,4
2000,ECU,DNK,381
2000,ECU,DOM,1160
2000,ECU,ESP,137889
2000,ECU,FIN,45
2000,ECU,GRC,46
2000,ECU,GTM,105
2000,ECU,HND,342
2000,ECU,HUN,76
2000,ECU,ISL,13
2000,ECU,ITA,13487
2000,ECU,MEX,1292
2000,ECU,NIC,86
2000,ECU,NOR,376
2000,ECU,PAN,1896
2000,ECU,PER,2541
2000,ECU,PRT,222
2000,ECU,SLV,97
2000,ECU,SVK,22
2000,ECU,SVN,16
2000,ECU,USA,284853
2000,ECU,VEN,28999
2000,EGY,ARE,254074
2000,EGY,ARG,236
2000,EGY,ATG,8
2000,EGY,AUS,37608
2000,EGY,AUT,8303
2000,EGY,BEL,1852
2000,EGY,BGR,69
2000,EGY,BHR,25371
2000,EGY,BHS,7
2000,EGY,BOL,27
2000,EGY,BRA,3335
2000,EGY,CAN,35202
2000,EGY,CHN,892
2000,EGY,CRI,8
2000,EGY,CYP,2358
2000,EGY,CZE,124
2000,EGY,DNK,1247
2000,EGY,FIN,342
2000,EGY,FRA,22749
2000,EGY,GHA,23
2000,EGY,GRC,32396
2000,EGY,GTM,20
2000,EGY,HRV,220
2000,EGY,HUN,529
2000,EGY,IRQ,12375
2000,EGY,ISL,15
2000,EGY,ISR,22931
2000,EGY,ITA,31202
2000,EGY,JOR,117577
2000,EGY,JPN,1049
2000,EGY,KWT,118556
2000,EGY,LBN,12109
2000,EGY,LBY,15455
2000,EGY,LKA,31
2000,EGY,LTU,3
2000,EGY,LUX,22
2000,EGY,LVA,11
2000,EGY,MAR,1228
2000,EGY,MDV,33
2000,EGY,MEX,111
2000,EGY,MKD,1717
2000,EGY,MLT,379
2000,EGY,MRT,222
2000,EGY,NAM,229
2000,EGY,NLD,9303
2000,EGY,NOR,383
2000,EGY,OMN,20497
2000,EGY,PAN,42
2000,EGY,POL,160
2000,EGY,PRT,101
2000,EGY,PSE,17104
2000,EGY,QAT,309
2000,EGY,RUS,1425
2000,EGY,SAU,957366
2000,EGY,SDN,22327
2000,EGY,SVK,118
2000,EGY,SVN,51
2000,EGY,SWE,2055
