year,origin,destination,route_count
2015,NAM,GHA,1
2015,NAM,ZAF,9
2015,NAM,ZMB,2
2015,NAM,ZWE,2
2015,NCL,AUS,4
2015,NCL,FJI,1
2015,NCL,JPN,2
2015,NCL,NZL,2
2015,NCL,PYF,1
2015,NCL,VUT,2
2015,NER,BEN,1
2015,NER,BFA,8
2015,NER,DZA,1
2015,NER,ETH,1
2015,NER,FRA,3
2015,NER,MAR,1
2015,NER,NGA,1
2015,NER,TCD,1
2015,NGA,ARE,2
2015,NGA,BEN,3
2015,NGA,CIV,4
2015,NGA,CMR,2
2015,NGA,DEU,4
2015,NGA,EGY,3
2015,NGA,ESP,1
2015,NGA,ETH,3
2015,NGA,FRA,4
2015,NGA,GAB,1
2015,NGA,GBR,4
2015,NGA,GHA,6
2015,NGA,JOR,1
2015,NGA,KEN,1
2015,NGA,LBN,2
2015,NGA,LBR,1
2015,NGA,MAR,1
2015,NGA,MLI,1
2015,NGA,NER,1
2015,NGA,NLD,1
2015,NGA,QAT,1
2015,NGA,RWA,1
2015,NGA,SAU,1
2015,NGA,SEN,1
2015,NGA,SLE,1
2015,NGA,TCD,2
2015,NGA,TGO,2
2015,NGA,TUR,1
2015,NGA,USA,3
2015,NGA,ZAF,2
2015,NIC,CRI,4
2015,NIC,GTM,1
2015,NIC,PAN,2
2015,NIC,SLV,2
2015,NIC,USA,6
2015,NLD,ABW,2
2015,NLD,AGO,1
2015,NLD,ARE,10
2015,NLD,ARG,1
2015,NLD,AUT,5
2015,NLD,BEL,1
2015,NLD,BGR,2
2015,NLD,BLR,1
2015,NLD,BRA,2
2015,NLD,CAN,10
2015,NLD,CHE,6
2015,NLD,CHN,13
2015,NLD,CUB,3
2015,NLD,CYP,3
2015,NLD,CZE,5
2015,NLD,DEU,25
2015,NLD,DNK,11
2015,NLD,DOM,2
2015,NLD,ECU,2
2015,NLD,EGY,2
2015,NLD,ESP,68
2015,NLD,EST,2
2015,NLD,FIN,4
2015,NLD,FRA,34
2015,NLD,GBR,54
2015,NLD,GEO,2
2015,NLD,GGY,1
2015,NLD,GHA,1
2015,NLD,GRC,21
2015,NLD,HKG,2
2015,NLD,HRV,3
2015,NLD,HUN,4
2015,NLD,IND,3
2015,NLD,IRL,4
2015,NLD,IRN,1
2015,NLD,IRQ,1
2015,NLD,ISL,1
2015,NLD,ISR,4
2015,NLD,ITA,42
2015,NLD,JEY,1
2015,NLD,JOR,1
2015,NLD,JPN,3
2015,NLD,KAZ,2
2015,NLD,KEN,3
2015,NLD,KOR,2
2015,NLD,KWT,3
2015,NLD,LTU,1
2015,NLD,LUX,1
2015,NLD,LVA,3
2015,NLD,MAR,10
2015,NLD,MEX,1
2015,NLD,MKD,1
2015,NLD,MLT,3
2015,NLD,MYS,3
2015,NLD,NGA,1
2015,NLD,NOR,15
2015,NLD,PAN,2
2015,NLD,PER,2
2015,NLD,POL,9
2015,NLD,PRT,23
2015,NLD,QAT,3
2015,NLD,ROU,4
2015,NLD,RUS,4
2015,NLD,RWA,3
2015,NLD,SAU,3
2015,NLD,SGP,2
2015,NLD,SRB,3
2015,NLD,SUR,2
2015,NLD,SVN,1
2015,NLD,SWE,7
2015,NLD,THA,3
2015,NLD,TUN,1
2015,NLD,TUR,24
2015,NLD,TWN,2
2015,NLD,TZA,3
2015,NLD,UKR,2
2015,NLD,USA,39
2015,NLD,ZAF,3
2015,NLD,ZWE,3
2015,NOR,AUT,2
2015,NOR,BEL,3
2015,NOR,BGR,1
2015,NOR,CHE,3
2015,NOR,CYP,1
2015,NOR,CZE,3
2015,NOR,DEU,26
2015,NOR,DNK,29
2015,NOR,ESP,52
2015,NOR,EST,6
2015,NOR,FIN,3
2015,NOR,FRA,15
2015,NOR,FRO,2
2015,NOR,GBR,42
2015,NOR,GRC,11
2015,NOR,HRV,9
2015,NOR,HUN,1
2015,NOR,IRL,3
2015,NOR,ISL,6
2015,NOR,ITA,14
2015,NOR,LTU,8
2015,NOR,LVA,10
2015,NOR,MAR,1
2015,NOR,MLT,2
2015,NOR,NLD,15
2015,NOR,PAK,1
2015,NOR,POL,31
2015,NOR,PRT,3
2015,NOR,QAT,1
2015,NOR,ROU,1
2015,NOR,RUS,4
2015,NOR,SRB,2
2015,NOR,SVK,1
2015,NOR,SWE,13
2015,NOR,THA,3
2015,NOR,TUR,7
2015,NOR,UKR,1
2015,NOR,USA,5
2015,NPL,ARE,4
2015,NPL,BGD,4
2015,NPL,BTN,1
2015,NPL,CHN,4
2015,NPL,HKG,1
2015,NPL,IND,8
2015,NPL,KOR,1
2015,NPL,MYS,3
2015,NPL,OMN,1
2015,NPL,PAK,1
2015,NPL,QAT,2
2015,NPL,SGP,2
2015,NPL,THA,2
2015,NPL,TUR,1
2015,NRU,AUS,1
2015,NRU,KIR,1
2015,NRU,MHL,1
2015,NZL,AUS,64
2015,NZL,CHL,2
2015,NZL,CHN,3
2015,NZL,FJI,3
2015,NZL,HKG,2
2015,NZL,JPN,3
2015,NZL,KOR,1
2015,NZL,MYS,1
2015,NZL,NCL,2
2015,NZL,PYF,4
2015,NZL,SGP,5
2015,NZL,THA,2
2015,NZL,TON,2
2015,NZL,USA,4
2015,NZL,VUT,2
2015,NZL,WSM,2
2015,OMN,ARE,20
2015,OMN,BGD,4
2015,OMN,BHR,3
2015,OMN,CHE,2
2015,OMN,DEU,2
2015,OMN,EGY,2
2015,OMN,ETH,2
2015,OMN,FRA,1
2015,OMN,GBR,1
2015,OMN,IND,24
2015,OMN,IRN,3
2015,OMN,ITA,1
2015,OMN,JOR,2
2015,OMN,KWT,2
2015,OMN,LBN,1
2015,OMN,LKA,3
2015,OMN,MDV,1
2015,OMN,MYS,2
2015,OMN,NPL,1
2015,OMN,PAK,14
2015,OMN,QAT,6
2015,OMN,SAU,7
2015,OMN,THA,1
2015,OMN,TUR,2
2015,OMN,TZA,1
2015,PAK,AFG,4
2015,PAK,ARE,51
2015,PAK,BGD,1
2015,PAK,BHR,6
2015,PAK,CAN,3
2015,PAK,CHN,4
2015,PAK,DNK,1
2015,PAK,ESP,2
2015,PAK,FRA,1
2015,PAK,GBR,7
2015,PAK,IND,3
2015,PAK,IRN,3
2015,PAK,ITA,2
2015,PAK,KWT,6
2015,PAK,LKA,2
2015,PAK,MYS,3
2015,PAK,NOR,1
2015,PAK,NPL,1
2015,PAK,OMN,13
2015,PAK,QAT,6
2015,PAK,SAU,39
2015,PAK,THA,4
2015,PAK,TUR,3
2015,PAN,ABW,1
2015,PAN,ARG,2
2015,PAN,BHS,1
2015,PAN,BOL,1
2015,PAN,BRA,7
2015,PAN,CAN,1
2015,PAN,CHL,1
2015,PAN,COL,10
2015,PAN,CRI,7
2015,PAN,CUB,2
2015,PAN,DOM,4
2015,PAN,ECU,3
2015,PAN,ESP,1
2015,PAN,FRA,1
2015,PAN,GTM,1
2015,PAN,HND,2
2015,PAN,HTI,2
2015,PAN,JAM,2
2015,PAN,MEX,8
2015,PAN,NIC,2
2015,PAN,NLD,2
2015,PAN,PER,2
2015,PAN,PRI,1
2015,PAN,PRY,1
2015,PAN,SLV,2
2015,PAN,TTO,2
2015,PAN,URY,1
2015,PAN,USA,30
2015,PAN,VEN,6
2015,PER,ARG,4
2015,PER,BOL,8
2015,PER,BRA,10
2015,PER,CAN,1
2015,PER,CHL,7
2015,PER,COL,4
2015,PER,CRI,1
2015,PER,CUB,2
2015,PER,DOM,2
2015,PER,ECU,6
2015,PER,ESP,3
2015,PER,FRA,2
2015,PER,MEX,4
2015,PER,NLD,2
2015,PER,PAN,2
2015,PER,PRY,1
2015,PER,SLV,1
2015,PER,URY,1
2015,PER,USA,21
2015,PER,VEN,2
2015,PHL,ARE,7
2015,PHL,AUS,4
2015,PHL,BHR,2
2015,PHL,BRN,2
2015,PHL,CAN,1
2015,PHL,CHN,13
2015,PHL,GBR,1
2015,PHL,GUM,2
2015,PHL,HKG,11
2015,PHL,IDN,5
2015,PHL,JPN,15
2015,PHL,KHM,1
2015,PHL,KOR,27
2015,PHL,MAC,5
2015,PHL,MYS,9
2015,PHL,PLW,1
2015,PHL,PNG,2
2015,PHL,QAT,3
2015,PHL,SAU,5
2015,PHL,SGP,17
2015,PHL,THA,6
2015,PHL,TWN,9
2015,PHL,USA,3
2015,PHL,VNM,4
2015,PLW,FSM,1
2015,PLW,GUM,1
2015,PLW,JPN,3
2015,PLW,KOR,2
2015,PLW,PHL,1
2015,PLW,TWN,2
2015,PNG,AUS,9
2015,PNG,FJI,1
2015,PNG,HKG,1
2015,PNG,IDN,1
2015,PNG,JPN,1
2015,PNG,PHL,2
2015,PNG,SGP,1
2015,PNG,SLB,1
2015,POL,ARE,2
2015,POL,ARM,1
2015,POL,AUT,4
2015,POL,BEL,6
2015,POL,BGR,2
2015,POL,BLR,2
2015,POL,CAN,2
2015,POL,CHE,7
2015,POL,CHN,2
2015,POL,CYP,2
2015,POL,CZE,3
2015,POL,DEU,44
2015,POL,DNK,8
2015,POL,ESP,22
2015,POL,EST,1
2015,POL,FIN,5
2015,POL,FRA,15
2015,POL,GBR,67
2015,POL,GEO,3
2015,POL,GRC,7
2015,POL,HRV,3
2015,POL,HUN,2
2015,POL,IRL,15
2015,POL,ISR,4
2015,POL,ITA,29
2015,POL,LTU,1
2015,POL,LVA,2
2015,POL,MLT,2
2015,POL,NLD,9
2015,POL,NOR,31
2015,POL,PRT,2
2015,POL,QAT,1
2015,POL,ROU,2
2015,POL,RUS,4
2015,POL,SRB,2
2015,POL,SVN,2
2015,POL,SWE,13
2015,POL,TUR,2
2015,POL,UKR,6
2015,POL,USA,2
2015,PRI,AIA,2
2015,PRI,ATG,1
2015,PRI,CAN,1
2015,PRI,COL,1
2015,PRI,DEU,1
2015,PRI,DMA,4
2015,PRI,DOM,9
2015,PRI,FRA,1
2015,PRI,GLP,2
2015,PRI,KNA,4
2015,PRI,MTQ,2
2015,PRI,PAN,1
2015,PRI,TCA,1
2015,PRI,USA,53
2015,PRI,VEN,1
2015,PRI,VGB,7
2015,PRK,CHN,3
2015,PRK,MYS,1
2015,PRK,RUS,1
2015,PRT,AGO,3
2015,PRT,ARE,2
2015,PRT,AUT,6
2015,PRT,BEL,18
2015,PRT,BRA,12
2015,PRT,CAN,8
2015,PRT,CHE,17
2015,PRT,CZE,2
2015,PRT,DEU,62
2015,PRT,DNK,5
2015,PRT,DZA,2
2015,PRT,ESP,43
2015,PRT,FIN,2
2015,PRT,FRA,51
2015,PRT,GBR,82
2015,PRT,GHA,1
2015,PRT,HUN,1
2015,PRT,IRL,12
2015,PRT,ITA,18
2015,PRT,LUX,7
2015,PRT,MAR,4
2015,PRT,MDA,1
2015,PRT,MLI,1
2015,PRT,MOZ,1
2015,PRT,NLD,22
2015,PRT,NOR,3
2015,PRT,POL,2
2015,PRT,ROU,1
2015,PRT,RUS,2
2015,PRT,SEN,1
2015,PRT,SWE,4
2015,PRT,TUN,1
2015,PRT,TUR,2
2015,PRT,UKR,2
2015,PRT,USA,14
2015,PRT,VEN,3
2015,PRY,ARG,4
2015,PRY,BOL,2
2015,PRY,BRA,5
2015,PRY,CHL,2
2015,PRY,PAN,1
2015,PRY,PER,1
2015,PRY,URY,1
2015,PRY,USA,2
2015,PYF,CHL,1
2015,PYF,JPN,2
2015,PYF,NCL,1
2015,PYF,NZL,4
2015,PYF,USA,7
2015,QAT,ARE,11
2015,QAT,AUS,2
2015,QAT,AUT,1
2015,QAT,AZE,2
2015,QAT,BEL,1
2015,QAT,BGD,1
2015,QAT,BHR,12
2015,QAT,BRA,1
2015,QAT,CAN,1
2015,QAT,CHE,3
2015,QAT,CHN,6
2015,QAT,CYP,1
2015,QAT,DEU,9
2015,QAT,DNK,1
2015,QAT,DZA,1
2015,QAT,EGY,4
2015,QAT,ESP,6
2015,QAT,ETH,1
2015,QAT,FRA,1
2015,QAT,GBR,4
2015,QAT,GRC,2
2015,QAT,HKG,2
2015,QAT,HUN,1
2015,QAT,IDN,1
2015,QAT,IND,17
2015,QAT,IRN,5
2015,QAT,IRQ,5
2015,QAT,ITA,4
2015,QAT,JOR,2
2015,QAT,JPN,6
2015,QAT,KEN,1
2015,QAT,KOR,2
2015,QAT,KWT,2
2015,QAT,LBN,2
2015,QAT,LKA,2
2015,QAT,MAR,1
2015,QAT,MDV,1
2015,QAT,MMR,1
2015,QAT,MYS,2
2015,QAT,NGA,1
2015,QAT,NLD,3
2015,QAT,NOR,1
2015,QAT,NPL,2
2015,QAT,OMN,6
2015,QAT,PAK,5
2015,QAT,PHL,3
2015,QAT,POL,1
2015,QAT,ROU,1
2015,QAT,RUS,1
2015,QAT,SAU,9
2015,QAT,SGP,1
2015,QAT,SWE,1
2015,QAT,THA,1
2015,QAT,TUN,1
2015,QAT,TUR,4
2015,QAT,TZA,1
2015,QAT,UGA,1
2015,QAT,USA,11
2015,QAT,VNM,1
2015,QAT,YEM,3
2015,QAT,ZAF,1
2015,REU,COM,1
2015,REU,FRA,5
2015,REU,IND,1
2015,REU,MDG,6
2015,REU,MUS,7
2015,REU,MYT,1
2015,REU,ZAF,1
2015,ROU,ARE,3
2015,ROU,AUT,8
2015,ROU,BEL,4
2015,ROU,BGR,3
2015,ROU,CHE,3
2015,ROU,CYP,3
2015,ROU,CZE,5
2015,ROU,DEU,16
2015,ROU,DNK,1
2015,ROU,ESP,17
2015,ROU,FRA,7
2015,ROU,GBR,11
2015,ROU,GRC,4
2015,ROU,HUN,1
2015,ROU,IRL,2
2015,ROU,ISR,5
2015,ROU,ITA,34
2015,ROU,JOR,2
2015,ROU,LBN,2
2015,ROU,MDA,3
2015,ROU,NLD,4
2015,ROU,NOR,1
2015,ROU,POL,2
2015,ROU,PRT,1
2015,ROU,QAT,1
2015,ROU,RUS,2
2015,ROU,SRB,2
2015,ROU,TUR,4
2015,RUS,ARE,35
2015,RUS,ARM,27
2015,RUS,AUT,13
2015,RUS,AZE,21
2015,RUS,BEL,2
2015,RUS,BGR,8
2015,RUS,BLR,12
2015,RUS,CAN,2
2015,RUS,CHE,6
2015,RUS,CHN,48
2015,RUS,CUB,3
2015,RUS,CYP,11
2015,RUS,CZE,24
2015,RUS,DEU,47
2015,RUS,DNK,3
2015,RUS,DOM,4
2015,RUS,DZA,1
2015,RUS,EGY,11
2015,RUS,ESP,28
2015,RUS,EST,3
2015,RUS,FIN,9
2015,RUS,FRA,11
2015,RUS,GBR,8
2015,RUS,GEO,5
2015,RUS,GRC,28
2015,RUS,HKG,9
2015,RUS,HRV,2
2015,RUS,HUN,4
2015,RUS,IND,2
2015,RUS,IRN,2
2015,RUS,ISR,10
2015,RUS,ITA,34
2015,RUS,JOR,2
2015,RUS,JPN,9
2015,RUS,KAZ,35
2015,RUS,KGZ,49
2015,RUS,KOR,13
2015,RUS,LBN,2
2015,RUS,LKA,1
2015,RUS,LTU,4
2015,RUS,LVA,8
2015,RUS,MAR,2
2015,RUS,MDA,5
2015,RUS,MDV,2
2015,RUS,MEX,1
2015,RUS,MLT,4
2015,RUS,MNE,7
2015,RUS,MNG,2
2015,RUS,MUS,1
2015,RUS,NLD,4
2015,RUS,NOR,4
2015,RUS,POL,4
2015,RUS,PRK,1
2015,RUS,PRT,2
2015,RUS,QAT,1
2015,RUS,ROU,2
2015,RUS,SGP,2
2015,RUS,SRB,2
2015,RUS,SVN,2
2015,RUS,SWE,4
2015,RUS,SYC,1
2015,RUS,THA,11
2015,RUS,TJK,77
2015,RUS,TKM,2
2015,RUS,TUN,6
2015,RUS,TUR,32
2015,RUS,UKR,38
2015,RUS,USA,13
2015,RUS,UZB,81
2015,RUS,VNM,6
2015,RWA,ARE,1
2015,RWA,BEL,1
2015,RWA,ETH,2
2015,RWA,GAB,1
2015,RWA,KEN,8
2015,RWA,NGA,1
2015,RWA,TUR,1
2015,RWA,TZA,2
2015,RWA,UGA,11
2015,RWA,ZAF,2
2015,SAU,ARE,46
2015,SAU,BGD,7
2015,SAU,BHR,8
2015,SAU,BRN,1
2015,SAU,CAN,1
2015,SAU,CHE,2
2015,SAU,CHN,2
2015,SAU,DEU,10
2015,SAU,DZA,2
2015,SAU,EGY,54
2015,SAU,ERI,1
2015,SAU,ESP,2
2015,SAU,ETH,9
2015,SAU,FRA,4
2015,SAU,GBR,7
2015,SAU,HKG,1
2015,SAU,IDN,6
2015,SAU,IND,38
2015,SAU,IRN,12
2015,SAU,ITA,8
2015,SAU,JOR,10
2015,SAU,KEN,2
2015,SAU,KOR,1
2015,SAU,KWT,17
2015,SAU,LBN,5
2015,SAU,LBY,2
2015,SAU,LKA,9
2015,SAU,MAR,4
2015,SAU,MYS,5
2015,SAU,NGA,1
2015,SAU,NLD,3
2015,SAU,OMN,7
2015,SAU,PAK,40
2015,SAU,PHL,5
2015,SAU,QAT,9
2015,SAU,SGP,3
2015,SAU,TCD,1
2015,SAU,TUN,3
2015,SAU,TUR,20
2015,SAU,USA,5
2015,SAU,YEM,15
2015,SAU,ZAF,1
2015,SEN,ARE,1
2015,SEN,BEL,5
2015,SEN,BEN,2
2015,SEN,BFA,1
2015,SEN,CIV,3
2015,SEN,CMR,1
2015,SEN,DZA,1
2015,SEN,ESP,8
2015,SEN,FRA,3
2015,SEN,GHA,3
2015,SEN,GIN,8
2015,SEN,ITA,1
2015,SEN,MAR,1
2015,SEN,MLI,5
2015,SEN,NGA,1
2015,SEN,PRT,1
2015,SEN,SLE,2
2015,SEN,TUN,1
2015,SEN,TUR,1
2015,SEN,USA,4
2015,SEN,ZAF,3
2015,SGP,ARE,11
2015,SGP,AUS,42
2015,SGP,BGD,4
2015,SGP,BRN,2
2015,SGP,CHE,3
2015,SGP,CHN,44
2015,SGP,DEU,7
2015,SGP,DNK,2
2015,SGP,ESP,1
2015,SGP,FIN,1
2015,SGP,FRA,2
2015,SGP,GBR,4
2015,SGP,HKG,8
2015,SGP,IDN,62
2015,SGP,IND,37
2015,SGP,ITA,2
2015,SGP,JPN,18
2015,SGP,KHM,8
2015,SGP,KOR,5
2015,SGP,LAO,1
2015,SGP,LKA,5
2015,SGP,MAC,1
2015,SGP,MDV,2
2015,SGP,MMR,6
2015,SGP,MYS,39
2015,SGP,NLD,3
2015,SGP,NPL,2
2015,SGP,NZL,5
2015,SGP,PHL,17
2015,SGP,PNG,1
2015,SGP,QAT,1
2015,SGP,RUS,2
2015,SGP,SAU,3
2015,SGP,THA,27
2015,SGP,TLS,1
2015,SGP,TUR,3
2015,SGP,TWN,8
2015,SGP,UZB,2
2015,SGP,VNM,12
2015,SGP,ZAF,4
2015,SLB,AUS,2
2015,SLB,FJI,2
2015,SLB,PNG,1
2015,SLB,VUT,3
2015,SLE,CIV,1
2015,SLE,FRA,2
2015,SLE,GBR,2
2015,SLE,GHA,3
2015,SLE,LBR,8
2015,SLE,MAR,1
2015,SLE,NGA,1
2015,SLE,SEN,2
2015,SLV,BLZ,1
2015,SLV,CAN,1
2015,SLV,COL,3
2015,SLV,CRI,2
2015,SLV,CUB,1
2015,SLV,ECU,2
2015,SLV,ESP,2
2015,SLV,GTM,1
2015,SLV,HND,3
2015,SLV,MEX,3
2015,SLV,NIC,2
2015,SLV,PAN,2
2015,SLV,PER,1
2015,SLV,USA,29
2015,SOM,ARE,2
2015,SOM,DJI,4
2015,SOM,ETH,1
2015,SOM,KEN,6
2015,SOM,UGA,1
2015,SOM,YEM,1
2015,SPM,CAN,3
2015,SRB,ARE,3
2015,SRB,AUT,3
2015,SRB,BEL,2
2015,SRB,BGR,2
2015,SRB,BIH,3
2015,SRB,CHE,9
2015,SRB,CYP,2
2015,SRB,CZE,1
2015,SRB,DEU,25
2015,SRB,DNK,2
2015,SRB,FRA,4
2015,SRB,GBR,4
2015,SRB,GRC,4
2015,SRB,HRV,2
2015,SRB,HUN,2
2015,SRB,ISR,1
2015,SRB,ITA,6
2015,SRB,MKD,1
2015,SRB,MNE,4
2015,SRB,NLD,3
2015,SRB,NOR,2
2015,SRB,POL,2
2015,SRB,ROU,2
2015,SRB,RUS,2
2015,SRB,SVN,2
2015,SRB,SWE,6
2015,SRB,TUN,1
2015,SRB,TUR,6
2015,SUR,ABW,1
2015,SUR,BRA,1
2015,SUR,GUF,1
2015,SUR,GUY,1
2015,SUR,NLD,2
2015,SUR,TTO,3
2015,SVK,AUT,1
2015,SVK,BEL,1
2015,SVK,CZE,5
2015,SVK,ESP,3
2015,SVK,FRA,1
2015,SVK,GBR,6
2015,SVK,IRL,1
2015,SVK,ITA,4
2015,SVK,NOR,1
2015,SVN,ALB,1
2015,SVN,AUT,2
2015,SVN,BEL,3
2015,SVN,BIH,1
2015,SVN,CHE,2
2015,SVN,CZE,1
2015,SVN,DEU,4
2015,SVN,DNK,2
2015,SVN,FIN,1
2015,SVN,FRA,2
2015,SVN,GBR,2
2015,SVN,MKD,1
2015,SVN,MNE,2
2015,SVN,NLD,1
2015,SVN,POL,2
2015,SVN,RUS,2
2015,SVN,SRB,2
2015,SVN,TUR,2
2015,SWE,ARE,2
2015,SWE,AUT,4
2015,SWE,BEL,6
2015,SWE,BIH,3
2015,SWE,BLR,1
2015,SWE,CHE,6
2015,SWE,CHN,2
2015,SWE,CYP,2
2015,SWE,CZE,4
2015,SWE,DEU,29
2015,SWE,DNK,9
2015,SWE,ESP,34
2015,SWE,EST,4
2015,SWE,ETH,2
2015,SWE,FIN,22
2015,SWE,FRA,17
2015,SWE,GBR,27
2015,SWE,GRC,10
2015,SWE,HRV,9
2015,SWE,HUN,4
2015,SWE,IRL,2
2015,SWE,IRN,3
2015,SWE,IRQ,7
2015,SWE,ISL,1
2015,SWE,ISR,1
2015,SWE,ITA,19
2015,SWE,LTU,2
2015,SWE,LUX,1
2015,SWE,LVA,4
2015,SWE,MAR,1
2015,SWE,MKD,3
2015,SWE,MLT,3
2015,SWE,NLD,7
2015,SWE,NOR,13
2015,SWE,POL,13
2015,SWE,PRT,3
2015,SWE,QAT,1
2015,SWE,RUS,4
2015,SWE,SRB,6
2015,SWE,THA,3
2015,SWE,TUR,6
2015,SWE,USA,7
2015,SYC,ARE,4
2015,SYC,DEU,1
2015,SYC,KEN,1
2015,SYC,LKA,2
2015,SYC,MUS,1
2015,SYC,RUS,1
2015,SYC,ZAF,2
2015,TCA,BHS,3
2015,TCA,CAN,3
2015,TCA,DOM,3
2015,TCA,HTI,3
2015,TCA,JAM,1
2015,TCA,PRI,1
2015,TCA,USA,14
2015,TCD,CMR,3
2015,TCD,ETH,1
2015,TCD,FRA,1
2015,TCD,NER,1
2015,TCD,NGA,2
2015,TCD,TUR,1
2015,TGO,BEL,3
2015,TGO,BEN,2
2015,TGO,BFA,2
2015,TGO,BRA,1
2015,TGO,CIV,2
2015,TGO,CMR,1
2015,TGO,ETH,1
2015,TGO,FRA,1
2015,TGO,GAB,1
2015,TGO,GHA,2
2015,TGO,GIN,1
2015,TGO,MLI,1
2015,TGO,NGA,2
2015,THA,ARE,9
2015,THA,AUS,14
2015,THA,AUT,3
2015,THA,BEL,2
2015,THA,BGD,7
2015,THA,BHR,3
2015,THA,BRN,2
2015,THA,CHE,2
2015,THA,CHN,72
2015,THA,DEU,4
2015,THA,DNK,2
2015,THA,EGY,3
2015,THA,ESP,1
2015,THA,ETH,2
2015,THA,FIN,1
2015,THA,FRA,3
2015,THA,GBR,4
2015,THA,HKG,24
2015,THA,IDN,8
2015,THA,IND,18
2015,THA,IRN,1
2015,THA,ISR,2
2015,THA,ITA,2
2015,THA,JOR,2
2015,THA,JPN,21
2015,THA,KAZ,1
2015,THA,KEN,3
2015,THA,KHM,8
2015,THA,KOR,21
2015,THA,KWT,1
2015,THA,LAO,10
2015,THA,LKA,4
2015,THA,MAC,4
2015,THA,MDG,2
2015,THA,MDV,1
2015,THA,MMR,12
2015,THA,MNG,1
2015,THA,MYS,33
2015,THA,NLD,3
2015,THA,NOR,3
2015,THA,NPL,2
2015,THA,NZL,2
2015,THA,OMN,1
2015,THA,PAK,4
2015,THA,PHL,6
2015,THA,QAT,1
2015,THA,RUS,13
2015,THA,SGP,28
2015,THA,SWE,3
2015,THA,TUR,2
2015,THA,TWN,8
2015,THA,UKR,1
2015,THA,UZB,1
2015,THA,VNM,10
2015,THA,ZAF,2
2015,TJK,ARE,3
2015,TJK,CHN,4
2015,TJK,DEU,1
2015,TJK,IND,1
2015,TJK,IRN,3
2015,TJK,KAZ,6
2015,TJK,KGZ,2
2015,TJK,RUS,73
2015,TJK,TUR,3
2015,TKM,ARE,2
2015,TKM,AZE,2
2015,TKM,BLR,1
2015,TKM,CHN,1
2015,TKM,DEU,1
2015,TKM,GBR,2
2015,TKM,IND,2
2015,TKM,RUS,2
2015,TKM,TUR,2
2015,TLS,AUS,2
2015,TLS,IDN,1
2015,TLS,SGP,1
2015,TON,AUS,1
2015,TON,FJI,2
2015,TON,NZL,2
2015,TTO,ATG,1
2015,TTO,BRB,2
2015,TTO,CAN,2
2015,TTO,GBR,1
2015,TTO,GRD,3
2015,TTO,GUY,1
2015,TTO,JAM,1
2015,TTO,LCA,4
2015,TTO,PAN,2
2015,TTO,SUR,3
2015,TTO,USA,11
2015,TTO,VCT,1
2015,TTO,VEN,2
2015,TUN,ARE,2
2015,TUN,AUT,1
2015,TUN,BEL,4
2015,TUN,BFA,1
2015,TUN,CHE,6
2015,TUN,CIV,1
2015,TUN,DEU,32
2015,TUN,DZA,3
2015,TUN,EGY,2
2015,TUN,ESP,2
2015,TUN,FRA,44
2015,TUN,GBR,22
2015,TUN,ITA,8
2015,TUN,JOR,1
2015,TUN,KWT,1
2015,TUN,LBN,2
2015,TUN,LBY,21
2015,TUN,LUX,2
2015,TUN,MAR,2
2015,TUN,MLI,1
2015,TUN,MLT,1
2015,TUN,NLD,2
2015,TUN,PRT,1
2015,TUN,QAT,1
2015,TUN,RUS,6
2015,TUN,SAU,3
2015,TUN,SEN,1
2015,TUN,SRB,1
2015,TUN,TUR,2
2015,TUR,AFG,2
2015,TUR,ALB,2
2015,TUR,ARE,8
2015,TUR,AUT,19
2015,TUR,AZE,7
2015,TUR,BEL,8
2015,TUR,BGD,1
2015,TUR,BGR,1
2015,TUR,BHR,2
2015,TUR,BIH,4
2015,TUR,BLR,2
2015,TUR,BRA,1
2015,TUR,CAN,2
2015,TUR,CHE,11
2015,TUR,CHN,7
2015,TUR,CMR,2
2015,TUR,CYP,14
2015,TUR,CZE,2
2015,TUR,DEU,128
2015,TUR,DJI,1
2015,TUR,DNK,10
2015,TUR,DZA,6
2015,TUR,EGY,8
2015,TUR,ESP,7
2015,TUR,EST,1
2015,TUR,ETH,1
2015,TUR,FIN,5
2015,TUR,FRA,26
2015,TUR,GBR,89
2015,TUR,GEO,5
2015,TUR,GHA,1
2015,TUR,GRC,6
2015,TUR,HKG,1
2015,TUR,HRV,2
2015,TUR,HUN,2
2015,TUR,IND,4
2015,TUR,IRL,2
2015,TUR,IRN,14
2015,TUR,IRQ,16
2015,TUR,ISR,3
2015,TUR,ITA,12
2015,TUR,JOR,3
2015,TUR,JPN,4
2015,TUR,KAZ,7
2015,TUR,KEN,2
2015,TUR,KGZ,5
2015,TUR,KOR,3
2015,TUR,KWT,6
2015,TUR,LBN,3
2015,TUR,LBY,6
2015,TUR,LTU,1
2015,TUR,LUX,3
2015,TUR,LVA,2
2015,TUR,MAR,3
2015,TUR,MDA,2
2015,TUR,MDV,1
2015,TUR,MKD,2
2015,TUR,MLT,4
2015,TUR,MNE,1
2015,TUR,MYS,2
2015,TUR,NER,1
2015,TUR,NGA,2
2015,TUR,NLD,22
2015,TUR,NOR,7
2015,TUR,NPL,1
2015,TUR,OMN,2
2015,TUR,PAK,3
2015,TUR,POL,2
2015,TUR,PRT,2
2015,TUR,QAT,4
2015,TUR,ROU,4
2015,TUR,RUS,31
2015,TUR,RWA,2
2015,TUR,SAU,18
2015,TUR,SGP,3
