year,origin,destination,diplomatic_relation,aviation_routes,migrant_stock,trade_value
2000,CUB,COL,,3,1025,19354046.0
2000,CUB,CPV,6,,115,33195.0
2000,CUB,CRI,,,4391,10373116.0
2000,CUB,CUW,,,240,
2000,CUB,CYM,,1,,2354591.0
2000,CUB,CYP,6,,16,6117338.0
2000,CUB,CZE,4,,,1209450.0
2000,CUB,DEU,6,4,,143708291.0
2000,CUB,DMA,,,7,1100.0
2000,CUB,DNK,4,,188,684076.0
2000,CUB,DOM,,2,8335,19823465.0
2000,CUB,DZA,6,,,972741.0
2000,CUB,ECU,6,1,225,378990.0
2000,CUB,EGY,6,,,2094859.0
2000,CUB,ESP,6,2,46180,158909168.0
2000,CUB,EST,,,,143490.0
2000,CUB,ETH,6,,,13464.0
2000,CUB,FIN,,,125,4793997.0
2000,CUB,FRA,6,2,,44151639.0
2000,CUB,GAB,,,,49390.0
2000,CUB,GBR,6,2,,41566492.0
2000,CUB,GEO,,,13,
2000,CUB,GHA,6,,,
2000,CUB,GIB,,,,5048120.0
2000,CUB,GIN,6,,75,5540.0
2000,CUB,GNB,6,,,
2000,CUB,GRC,6,,208,176716.0
2000,CUB,GRD,,,,711669.0
2000,CUB,GTM,,,418,2899976.0
2000,CUB,GUY,6,,,313978.0
2000,CUB,HKG,,,,5123424.0
2000,CUB,HND,,,455,4702777.0
2000,CUB,HRV,,,,170270.0
2000,CUB,HTI,6,,1084,13673049.0
2000,CUB,HUN,6,,417,320420.0
2000,CUB,IND,6,,,9580210.0
2000,CUB,IRL,,,,714116.0
2000,CUB,IRN,6,,,21171732.0
2000,CUB,IRQ,6,,,14782.0
2000,CUB,ISL,,,14,58489.0
2000,CUB,ISR,,,,95315.0
2000,CUB,ITA,6,5,8151,49040231.0
2000,CUB,JAM,6,1,1928,5299779.0
2000,CUB,JOR,,,,360680.0
2000,CUB,JPN,6,,,32410407.0
2000,CUB,KAZ,4,,,64590.99999999999
2000,CUB,KGZ,,,,68078.0
2000,CUB,KHM,6,,,12931.0
2000,CUB,KNA,,,,164.0
2000,CUB,KOR,,,,48554452.0
2000,CUB,LAO,6,,,3200.0
2000,CUB,LBN,6,,,178122.0
2000,CUB,LBR,6,,,
2000,CUB,LBY,6,,,
2000,CUB,LCA,,,18,107097.0
2000,CUB,LKA,6,,,175046.0
2000,CUB,LTU,,,6,73372.0
2000,CUB,LUX,,,20,9600.0
2000,CUB,LVA,4,,70,1164.0
2000,CUB,MAC,,,,666320.0
2000,CUB,MDA,,,,1073.0
2000,CUB,MDG,,,,15110.0
2000,CUB,MEX,6,8,6824,39288906.0
2000,CUB,MKD,,,,222.0
2000,CUB,MLT,,,,223972.0
2000,CUB,MMR,,,,10250.0
2000,CUB,MNG,6,,,10028.0
2000,CUB,MOZ,6,,,
2000,CUB,MTQ,,1,,
2000,CUB,MUS,,,,69591.0
2000,CUB,MYS,,,,31.0
2000,CUB,MYT,,,,204.0
2000,CUB,NAM,6,,893,27876.0
2000,CUB,NGA,6,,,2231651.0
2000,CUB,NIC,6,,754,1153669.0
2000,CUB,NLD,6,1,,93098773.0
2000,CUB,NOR,,,209,570186.0
2000,CUB,NZL,,,,434479.0
2000,CUB,PAK,,,,260188.0
2000,CUB,PAN,4,2,1676,4954986.0
2000,CUB,PCN,,,,5690.0
2000,CUB,PER,6,2,701,617502.0
2000,CUB,PHL,6,,,425239.0
2000,CUB,POL,6,,176,1972106.0
2000,CUB,PRK,6,,,42814.0
2000,CUB,PRT,6,,396,23455578.0
2000,CUB,PRY,,,,349864.0
2000,CUB,PYF,,,,80633.0
2000,CUB,QAT,6,,,27495.0
2000,CUB,ROU,6,,,12726798.0
2000,CUB,RUS,6,3,2246,323770656.0
2000,CUB,SAU,,,,66133.0
2000,CUB,SCG,,,,39000.0
2000,CUB,SDN,,,,156320.0
2000,CUB,SEN,,,,34362.0
2000,CUB,SGP,,,,2490295.0
2000,CUB,SLV,,1,80,372205.0
2000,CUB,SMR,,,,3906.0
2000,CUB,SRB,4,,,
2000,CUB,STP,,,,9332.0
2000,CUB,SVK,4,,90,730557.0
2000,CUB,SVN,,,3,55915.0
2000,CUB,SWE,6,,,50432123.0
2000,CUB,SYC,,,33,
2000,CUB,SYR,6,,,3842054.0
2000,CUB,TCA,,,,574926.0
2000,CUB,TGO,,,,19217.0
2000,CUB,THA,,,,417935.0
2000,CUB,TLS,,,101,
2000,CUB,TTO,6,,40,342156.0
2000,CUB,TUN,6,,,7516013.0
2000,CUB,TUR,6,,,420988.0
2000,CUB,TWN,,,,11488706.0
2000,CUB,TZA,6,,,
2000,CUB,UGA,4,,,112407.0
2000,CUB,UKR,6,,,478266.0
2000,CUB,URY,6,,,1270667.0
2000,CUB,USA,,,900766,284688.0
2000,CUB,UZB,,,,26400.0
2000,CUB,VAT,6,,,
2000,CUB,VEN,6,3,9928,14214090.0
2000,CUB,VNM,6,,,28923.0
2000,CUB,YEM,6,,,36748.0
2000,CUB,ZAF,6,,,940352.0
2000,CUB,ZMB,6,,,
2000,CUB,ZWE,6,,,14196.0
2000,CUW,ATG,,,16,
2000,CUW,AUS,,,90,
2000,CUW,BOL,,,275,
2000,CUW,LCA,,,94,
2000,CUW,NLD,,,48,
2000,CUW,PAN,,,122,
2000,CUW,VCT,,,144,
2000,CUW,VEN,,,615,
2000,CXR,AUS,,,,3171320.0
2000,CXR,BEN,,,,37760.0
2000,CXR,BRB,,,,22354.0
2000,CXR,COL,,,,210.0
2000,CXR,IDN,,,,262447.0
2000,CXR,IND,,,,63121.0
2000,CXR,KOR,,,,192834.0
2000,CXR,LBN,,,,4072.0
2000,CXR,MDG,,,,304.0
2000,CXR,MEX,,,,757736.0
2000,CXR,MYS,,,,11843929.0
2000,CXR,NGA,,,,34906.0
2000,CXR,NZL,,,,895592.0
2000,CXR,PER,,,,19247.0
2000,CXR,PHL,,,,357368.0
2000,CXR,SCG,,,,23000.0
2000,CXR,SGP,,,,25318.0
2000,CXR,THA,,,,1047.0
2000,CXR,TWN,,,,64.0
2000,CXR,USA,,,,245086.0
2000,CXR,VNM,,,,70000.0
2000,CXR,ZAF,,,,18301.0
2000,CYM,ATG,,,,6367.0
2000,CYM,AUS,,,,500.0
2000,CYM,AUT,,,,11441.0
2000,CYM,BEL,,,,5242045.0
2000,CYM,BEN,,,,25627.0
2000,CYM,BFA,,,,298.0
2000,CYM,BGR,,,,8613.0
2000,CYM,BHS,,1,,64030.0
2000,CYM,BLZ,,,,7119.0
2000,CYM,BRA,,,,7392543.0
2000,CYM,BRB,,,,5091.0
2000,CYM,CAN,,2,,324327.0
2000,CYM,CHE,,,,1318986.0
2000,CYM,COL,,,,2266.0
2000,CYM,CRI,,,,19479.0
2000,CYM,CUB,,1,,1720504.0
2000,CYM,CYP,,,,2157.0
2000,CYM,CZE,,,,594.0
2000,CYM,DEU,,,,1260033.0
2000,CYM,DMA,,,,38561.0
2000,CYM,DNK,,,,85904.0
2000,CYM,ESP,,,,77326055.0
2000,CYM,ETH,,,,24321.0
2000,CYM,FIN,,,,15866.0
2000,CYM,FRA,,,,390659.0
2000,CYM,GBR,,,,1321138.0
2000,CYM,GEO,,,,18526.0
2000,CYM,GIN,,,,19547.0
2000,CYM,GRC,,,,187739.0
2000,CYM,GRD,,,,503.0
2000,CYM,GUY,,,,410.0
2000,CYM,HND,,2,,9930.0
2000,CYM,IDN,,,,200249.0
2000,CYM,IRL,,,,6755.0
2000,CYM,ITA,,,,17502359.0
2000,CYM,JAM,,1,,98176.0
2000,CYM,JPN,,,,48213.0
2000,CYM,KAZ,,,,11526.0
2000,CYM,KNA,,,,1063.0
2000,CYM,KOR,,,,1969.0
2000,CYM,LBN,,,,711.0
2000,CYM,LCA,,,,2472.0
2000,CYM,LKA,,,,5364.0
2000,CYM,MDG,,,,22061.0
2000,CYM,MEX,,,,281577.0
2000,CYM,MWI,,,,2374.0
2000,CYM,NGA,,,,38580.0
2000,CYM,NLD,,,,48798.0
2000,CYM,NOR,,,,114349961.0
2000,CYM,NZL,,,,53053.0
2000,CYM,PER,,,,841.0
2000,CYM,PHL,,,,1720682.0
2000,CYM,PRT,,,,744.0
2000,CYM,ROU,,,,919.0
2000,CYM,SCG,,,,2000.0
2000,CYM,SDN,,,,76853.0
2000,CYM,SGP,,,,387.0
2000,CYM,SLV,,,,24416.0
2000,CYM,SVN,,,,10690.0
2000,CYM,SWE,,,,2047.0
2000,CYM,THA,,,,44851.0
2000,CYM,TTO,,,,82688.0
2000,CYM,TUR,,,,80598.0
2000,CYM,TWN,,,,16220718.0
2000,CYM,UGA,,,,165601.0
2000,CYM,USA,,16,,3709911.0
2000,CYM,VCT,,,,14684.0
2000,CYM,ZAF,,,,29893.0
2000,CYP,ABW,,,,17954.0
2000,CYP,AFG,,,,252081.0
2000,CYP,AGO,,,,138581.0
2000,CYP,AIA,,,,9424.0
2000,CYP,ALB,,,,4454393.0
2000,CYP,AND,,,,8048.999999999999
2000,CYP,ANT,,,,25943.0
2000,CYP,ARE,,3,,49351560.0
2000,CYP,ARG,,,281,160477.0
2000,CYP,ARM,,,,5868465.0
2000,CYP,ATG,,,,5791.0
2000,CYP,AUS,6,,22831,3224641.0
2000,CYP,AUT,6,3,,4065811.0
2000,CYP,AZE,,,,55471.0
2000,CYP,BDI,,,,5946.0
2000,CYP,BEL,6,2,,13636752.0
2000,CYP,BEN,,,,3532756.0
2000,CYP,BFA,,,,17707.0
2000,CYP,BGD,,,,464143.0
2000,CYP,BGR,,4,149,7182023.0
2000,CYP,BHR,,1,,1787066.0
2000,CYP,BHS,,,,94631.0
2000,CYP,BIH,,,,316672.0
2000,CYP,BLR,,1,,1709969.0
2000,CYP,BMU,,,,1611.0
2000,CYP,BOL,,,2,7275.0
2000,CYP,BRA,,,,1009493.0
2000,CYP,BRB,,,,221786.0
2000,CYP,BRN,,,,148147.0
2000,CYP,BWA,,,,1235435.0
2000,CYP,CAN,,,4336,2289068.0
2000,CYP,CHE,,3,,4886537.0
2000,CYP,CHL,,,,156397.0
2000,CYP,CHN,6,,,896041.0
2000,CYP,CIV,,,,10561.0
2000,CYP,CMR,,,,18701.0
2000,CYP,COD,,,,2419.0
2000,CYP,COG,,,,1307.0
2000,CYP,COL,,,,106968.0
2000,CYP,COM,,,,49908.0
2000,CYP,CPV,,,,47053.0
2000,CYP,CRI,,,2,487342.0
2000,CYP,CUB,,,,312643.0
2000,CYP,CYM,,,,77310.0
2000,CYP,CZE,6,,,5454359.0
2000,CYP,DEU,6,8,,158355686.0
2000,CYP,DJI,,,,154713.0
2000,CYP,DMA,,,,80853.0
2000,CYP,DNK,,,146,5418875.0
2000,CYP,DOM,,,,27250.0
2000,CYP,DZA,,,,2402510.0
2000,CYP,ECU,,,,158630.0
2000,CYP,EGY,6,2,,24433631.0
2000,CYP,ERI,,,,122295.0
2000,CYP,ESP,6,,,20296537.0
2000,CYP,EST,,,,459483.0
2000,CYP,ETH,,,,986639.0
2000,CYP,FIN,,,64,2407206.0
2000,CYP,FJI,,,,33736.0
2000,CYP,FLK,,,,11082.0
2000,CYP,FRA,6,3,,14390735.0
2000,CYP,GAB,,,,113147.0
2000,CYP,GBR,6,50,,209622513.0
2000,CYP,GEO,,,,9719748.0
2000,CYP,GHA,,,,997422.0
2000,CYP,GIB,,,,226270.0
2000,CYP,GIN,,,,8688777.0
2000,CYP,GMB,,,,31322.0
2000,CYP,GNB,,,,26063.0
2000,CYP,GRC,6,12,22334,105177278.0
2000,CYP,GRD,,,,51406.0
2000,CYP,GTM,,,,28571.0
2000,CYP,GUY,,,,70206.0
2000,CYP,HKG,,,,7183349.0
2000,CYP,HND,,,,10280.0
2000,CYP,HRV,,,,1611135.0
2000,CYP,HTI,,,,104360.0
2000,CYP,HUN,,1,189,3666916.0
2000,CYP,IDN,,,,379383.0
2000,CYP,IND,6,,,2944334.0
2000,CYP,IRL,6,,,11204097.0
2000,CYP,IRN,6,,,10038226.0
2000,CYP,IRQ,,,,5426709.0
2000,CYP,ISL,,,3,64629.99999999999
2000,CYP,ISR,,3,,36124147.0
2000,CYP,ITA,6,1,250,23192235.0
2000,CYP,JAM,,,,115888.0
2000,CYP,JOR,,1,,17690372.0
2000,CYP,JPN,,,,2185728.0
2000,CYP,KAZ,,,,930683.0
2000,CYP,KEN,6,,,1001709.0
2000,CYP,KGZ,,,,27244.0
2000,CYP,KHM,,,,165375.0
2000,CYP,KNA,,,,21.0
2000,CYP,KOR,,,,2287695.0
2000,CYP,KWT,,,,5608455.0
2000,CYP,LAO,,,,10794.0
2000,CYP,LBN,,2,,40114469.0
2000,CYP,LBY,4,,,6072398.0
2000,CYP,LCA,,,,10948.0
2000,CYP,LKA,,,61,8282067.999999999
2000,CYP,LSO,,,,37054.0
2000,CYP,LTU,,1,3,702713.0
2000,CYP,LUX,,,2,53454.0
2000,CYP,LVA,,1,3,1045274.0
2000,CYP,MAC,,,,70966.0
2000,CYP,MAR,,,,2134851.0
2000,CYP,MDA,,1,,260586.0
2000,CYP,MDG,,,,71156.0
2000,CYP,MDV,,,,68888.0
2000,CYP,MEX,6,,,3170943.0
2000,CYP,MKD,,,,3756436.0
2000,CYP,MLI,,,,244281.0
2000,CYP,MLT,,2,31,2584379.0
2000,CYP,MMR,,,,915072.0
2000,CYP,MOZ,,,,98623.0
2000,CYP,MRT,,,,46673.0
2000,CYP,MUS,,,,300138.0
2000,CYP,MWI,,,,279665.0
2000,CYP,MYS,,,,5692257.0
2000,CYP,NAM,,,,710725.0
2000,CYP,NER,,,,280709.0
2000,CYP,NGA,,,,4335868.0
2000,CYP,NIC,,,,5479.0
2000,CYP,NLD,6,3,,27188866.0
2000,CYP,NOR,,1,105,3283641.0
2000,CYP,NPL,,,,4776.0
2000,CYP,NZL,,,,154788.0
2000,CYP,OMN,,,,5177203.0
2000,CYP,PAK,,,,892957.0
2000,CYP,PAN,,,,391421.0
2000,CYP,PER,,,,95269.0
2000,CYP,PHL,,,,565133.0
2000,CYP,POL,,2,,1721431.0
2000,CYP,PRK,,,,8226.0
2000,CYP,PRT,,,19,1701113.0
2000,CYP,PSE,,,,69393.0
2000,CYP,PYF,,,,6341.0
2000,CYP,QAT,,1,,4092747.0
2000,CYP,ROU,,3,,13799384.0
2000,CYP,RUS,6,11,,107114717.0
2000,CYP,SAU,,,,14478346.0
2000,CYP,SCG,,,,12651122.0
2000,CYP,SDN,,,,9311070.0
2000,CYP,SEN,,,,42122.0
2000,CYP,SGP,,,,13949474.0
2000,CYP,SLE,,,,218357.0
2000,CYP,SLV,,,,3059.0
2000,CYP,SOM,,,,40393.0
2000,CYP,SRB,6,2,,
2000,CYP,SVK,,,69,3637410.0
2000,CYP,SVN,,,4,6777889.0
2000,CYP,SWE,6,2,,6941781.0
2000,CYP,SWZ,,,,520920.0
2000,CYP,SYC,,,,105483.0
2000,CYP,SYR,6,,,62943659.0
2000,CYP,TGO,,,,104468.0
2000,CYP,THA,,,,2912827.0
2000,CYP,TKM,,,,361840.0
2000,CYP,TTO,,,,45829.0
2000,CYP,TUN,,,,3919702.0
2000,CYP,TUR,6,14,10354,16881185.0
2000,CYP,TWN,,,,1977941.0
2000,CYP,TZA,,,,784409.0
2000,CYP,UGA,,,,367536.0
2000,CYP,UKR,,5,,17226914.0
2000,CYP,URY,,,,441691.0
2000,CYP,USA,6,,,29073568.0
2000,CYP,UZB,,,,27046.0
2000,CYP,VCT,,,,2896.0
2000,CYP,VEN,,,13,649881.0
2000,CYP,VNM,,,,4796145.0
2000,CYP,YEM,,,,1051129.0
2000,CYP,ZAF,,,,1711231.0
2000,CYP,ZMB,,,,37806.0
2000,CYP,ZWE,,,,429262.0
2000,CZE,ABW,,,,262637.0
2000,CZE,AFG,,,,680624.0
2000,CZE,AGO,,,,906006.0
2000,CZE,ALB,4,,,13498883.0
2000,CZE,AND,,,,781928.0
2000,CZE,ANT,,,,140625.0
2000,CZE,ARE,4,2,,121827155.0
2000,CZE,ARG,6,,1553,16772034.0
2000,CZE,ARM,,2,,9226612.0
2000,CZE,ATG,,,,20449.0
2000,CZE,AUS,6,,13107,42887738.0
2000,CZE,AUT,6,1,52508,1775449125.0
2000,CZE,AZE,,2,,13829872.0
2000,CZE,BDI,,,,294886.0
2000,CZE,BEL,6,4,,648764983.0
2000,CZE,BEN,,,,2258821.0
2000,CZE,BFA,,,,1935097.0
2000,CZE,BGD,,,,6312761.0
2000,CZE,BGR,6,2,464,115596888.0
2000,CZE,BHR,,,,765726.0
2000,CZE,BHS,,,,897300.0
2000,CZE,BIH,6,,,53008214.0
2000,CZE,BLR,4,2,99,115043598.0
2000,CZE,BLZ,,,,653866.0
2000,CZE,BMU,,,,29239.0
2000,CZE,BOL,,,22,1878091.0
2000,CZE,BRA,6,,1111,58381345.0
2000,CZE,BRB,,,,2018392.0
2000,CZE,BRN,,,,7909.0
2000,CZE,BWA,,,,511322.0
2000,CZE,CAF,,,,363007.0
2000,CZE,CAN,6,,16634,98912004.0
2000,CZE,CHE,6,4,8984,414753646.0
2000,CZE,CHL,,,156,9044820.0
2000,CZE,CHN,6,,,82660082.0
2000,CZE,CIV,4,,,2922854.0
2000,CZE,CMR,,,,2965532.0
2000,CZE,COD,,,,300847.0
2000,CZE,COG,,,,1026130.0
2000,CZE,COL,,,,7125838.0
2000,CZE,CPV,,,,19803.0
2000,CZE,CRI,6,,,2590886.0
2000,CZE,CUB,4,,219,9397036.0
2000,CZE,CYP,4,,307,15300592.0
2000,CZE,DEU,6,14,406132,11884961938.0
2000,CZE,DJI,,,,157395.0
2000,CZE,DMA,,,,21848.0
2000,CZE,DNK,6,4,228,164081786.0
2000,CZE,DOM,,,15,13523572.0
2000,CZE,DZA,4,,,32542680.0
2000,CZE,ECU,,,,4448441.0
2000,CZE,EGY,6,,299,52143423.0
2000,CZE,ERI,,,,432895.0
2000,CZE,ESP,6,16,,497775186.0
2000,CZE,EST,,,,38111457.0
2000,CZE,ETH,6,,,974486.0
2000,CZE,FIN,6,3,283,209652504.0
2000,CZE,FJI,,,,123354.0
2000,CZE,FRA,6,16,,1197056950.0
2000,CZE,GAB,,,,4988316.0
2000,CZE,GBR,6,16,,1225929981.0
2000,CZE,GEO,,,34,5395732.0
2000,CZE,GHA,6,,,2938114.0
2000,CZE,GIB,,,,1767740.0
2000,CZE,GIN,,,,449888.0
2000,CZE,GMB,,,,194253.0
2000,CZE,GRC,6,5,3692,142028641.0
2000,CZE,GRD,,,,28979.0
2000,CZE,GRL,,,,286808.0
2000,CZE,GTM,,,,1219557.0
2000,CZE,GUM,,,,5377.0
2000,CZE,GUY,,,,78627.0
2000,CZE,HKG,,,,86613174.0
2000,CZE,HND,,,,1053796.0
2000,CZE,HRV,,1,810,179923261.0
2000,CZE,HTI,,,,1003366.0
2000,CZE,HUN,6,2,1088,584178473.0
2000,CZE,IDN,6,,,19576666.0
2000,CZE,IND,6,,,93416167.0
2000,CZE,IOT,,,,36237.0
2000,CZE,IRL,6,2,,204250279.0
2000,CZE,IRN,4,,,93452105.0
2000,CZE,IRQ,4,,,197541.0
2000,CZE,ISL,,,85,9464839.0
2000,CZE,ISR,6,4,17256,62149009.0
2000,CZE,ITA,6,19,6788,1120945383.0
2000,CZE,JAM,,,,615743.0
2000,CZE,JOR,,,,9104193.0
2000,CZE,JPN,6,,,147495291.0
2000,CZE,KAZ,4,1,,32877326.0
2000,CZE,KEN,4,,,2727338.0
2000,CZE,KGZ,,,,1269720.0
2000,CZE,KHM,,,,35254.0
2000,CZE,KNA,,,,21169.0
2000,CZE,KOR,4,2,,63159211.0
2000,CZE,KWT,6,,,6758233.0
2000,CZE,LAO,,,,268553.0
2000,CZE,LBN,6,,,42379682.0
2000,CZE,LBR,,,,717850.0
2000,CZE,LBY,6,,,3588946.0
2000,CZE,LIE,,,13,
2000,CZE,LKA,,,,23290222.0
2000,CZE,LTU,6,1,57,105806129.0
2000,CZE,LUX,,,83,50534980.0
2000,CZE,LVA,6,2,176,47091770.0
2000,CZE,MAC,,,,286607.0
2000,CZE,MAR,6,,,10068452.0
2000,CZE,MDA,,,,10645941.0
2000,CZE,MDG,,,,802044.0
2000,CZE,MDV,,,,21185.0
2000,CZE,MEX,6,,228,36942733.0
2000,CZE,MHL,,,,31711.0
2000,CZE,MKD,,,47,14334981.0
2000,CZE,MLI,,,,653632.0
2000,CZE,MLT,,2,30,4633517.0
2000,CZE,MMR,,,,491745.0
2000,CZE,MNE,,,117,
2000,CZE,MNG,,,7,4986979.0
2000,CZE,MOZ,,,,15126.0
2000,CZE,MRT,,,,616285.0
2000,CZE,MUS,,,,3842657.0
2000,CZE,MWI,,,,5220.0
2000,CZE,MYS,4,,,44001258.0
2000,CZE,MYT,,,,170947.0
2000,CZE,NAM,,,101,254351.0
2000,CZE,NCL,,,,137886.0
2000,CZE,NER,,,,209640.0
2000,CZE,NGA,6,,,7813952.0
2000,CZE,NIC,6,,,213367.0
2000,CZE,NIU,,,,122941.0
2000,CZE,NLD,6,5,,691937969.0
2000,CZE,NOR,6,3,506,132241408.0
2000,CZE,NPL,,,,1899199.0
2000,CZE,NZL,,,663,5366949.0
2000,CZE,OMN,,,,2022281.0
2000,CZE,PAK,6,,,6718738.0
2000,CZE,PAN,,,26,3030541.0
2000,CZE,PER,6,,,5200444.0
2000,CZE,PHL,6,,,14319005.0
2000,CZE,PNG,6,,,
2000,CZE,POL,6,3,6305,1593334266.0
2000,CZE,PRK,,,,3061141.0
2000,CZE,PRT,6,2,129,125946535.0
2000,CZE,PRY,,,,1289135.0
2000,CZE,PSE,,,,106334.0
2000,CZE,PYF,,,,327086.0
2000,CZE,QAT,,,,2075740.0
2000,CZE,ROU,6,5,,185232468.0
2000,CZE,RUS,6,24,13987,420987113.0
2000,CZE,RWA,,,,24018.0
2000,CZE,SAU,,,,51978143.0
2000,CZE,SCG,,,,78966344.0
2000,CZE,SDN,,,,10287881.0
2000,CZE,SEN,4,,,1751963.0
2000,CZE,SGP,,,,141283349.0
2000,CZE,SLE,,,,463378.0
2000,CZE,SLV,,,,18493830.0
2000,CZE,SMR,,,,2894259.0
2000,CZE,SOM,,,,479727.0
2000,CZE,SRB,6,1,623,
2000,CZE,SUR,,,,139865.0
2000,CZE,SVK,6,4,58709,2222064313.0
2000,CZE,SVN,6,1,460,250402381.0
2000,CZE,SWE,6,5,,399670619.0
2000,CZE,SYC,,,,95593.0
2000,CZE,SYR,4,,,19913928.0
2000,CZE,TCA,,,,12737.0
2000,CZE,TCD,,,,385400.0
2000,CZE,TGO,,,,676857.0
2000,CZE,THA,6,,,36713942.0
2000,CZE,TJK,,,,484353.0
2000,CZE,TKM,,,,22306260.0
2000,CZE,TTO,,,,1959910.0
2000,CZE,TUN,,,,11674624.0
2000,CZE,TUR,6,2,,175941646.0
2000,CZE,TWN,,,,56104055.0
2000,CZE,TZA,,,,477097.0
2000,CZE,UGA,,,,668110.0
2000,CZE,UKR,6,3,,145212235.0
2000,CZE,URY,,,,1997332.0
2000,CZE,USA,6,,,925612751.0
2000,CZE,UZB,,1,,15796047.0
2000,CZE,VAT,6,,,
2000,CZE,VCT,,,,731.0
2000,CZE,VEN,,,321,10593038.0
2000,CZE,VGB,,,,2393942.0
2000,CZE,VNM,6,,,13658440.0
2000,CZE,WSM,,,,172585.0
2000,CZE,YEM,6,,,6046306.0
2000,CZE,ZAF,6,,,24332724.0
2000,CZE,ZMB,,,,276716.0
2000,CZE,ZWE,6,,,1515082.0
2000,DEU,ABW,,,,5628000.0
2000,DEU,AFG,6,,,13857000.0
2000,DEU,AGO,6,1,,27366000.0
2000,DEU,AIA,,,,63000.0
2000,DEU,ALB,6,2,,70356978.0
2000,DEU,AND,,,355,45573827.0
2000,DEU,ANT,,,,86874000.0
2000,DEU,ARE,6,23,,1855662000.0
2000,DEU,ARG,6,1,10985,1221146795.0
2000,DEU,ARM,6,,1128,47115688.0
2000,DEU,ATG,,,68,356724060.0
2000,DEU,AUS,6,,118965,3199202630.0
2000,DEU,AUT,6,67,134862,26749307500.0
2000,DEU,AZE,6,3,332,88191790.0
2000,DEU,BDI,6,,,4809000.0
2000,DEU,BEL,6,15,83129,26579668875.0
2000,DEU,BEN,6,,,52967975.0
2000,DEU,BFA,6,,,20730698.0
2000,DEU,BGD,6,,,124156000.0
2000,DEU,BGR,6,11,998,837245608.0
2000,DEU,BHR,6,1,,138061000.0
2000,DEU,BHS,,,220,37328757.0
2000,DEU,BIH,6,4,807,310995000.0
2000,DEU,BLR,6,4,68,586875887.0
2000,DEU,BLZ,6,,48,7419890.0
2000,DEU,BMU,,,,7304000.0
2000,DEU,BOL,6,,1682,38474438.0
2000,DEU,BRA,6,8,19154,4807137883.0
2000,DEU,BRB,,,,27424645.0
2000,DEU,BRN,6,,,41894000.0
2000,DEU,BTN,,,17,1092000.0
2000,DEU,BWA,6,,341,19572900.0
2000,DEU,CAF,6,,,3148000.0
2000,DEU,CAN,6,19,175238,4124792996.0
2000,DEU,CHE,6,42,268635,23553728875.0
2000,DEU,CHL,6,,5430,628713730.0
2000,DEU,CHN,6,19,10031,8315817500.0
2000,DEU,CIV,6,,,79871641.0
2000,DEU,CMR,6,,,69499604.0
2000,DEU,COD,6,,,20019000.0
2000,DEU,COG,,,288,21429000.0
2000,DEU,COL,6,2,1970,561672858.0
2000,DEU,COM,,,,1387000.0
2000,DEU,CPV,,,41,7601817.0
2000,DEU,CRI,6,,1424,128161656.0
2000,DEU,CUB,6,4,364,84098450.0
2000,DEU,CUW,,,128,
2000,DEU,CYM,,,,7226000.0
2000,DEU,CYP,6,8,1181,329432900.0
2000,DEU,CZE,6,14,9210,11549976469.0
2000,DEU,DJI,,,,7475000.0
2000,DEU,DMA,,,17,2569812.0
2000,DEU,DNK,6,27,27036,8091281125.0
2000,DEU,DOM,6,7,6209,120243000.0
2000,DEU,DZA,6,3,778,673239781.0
2000,DEU,ECU,6,,1801,132143878.0
2000,DEU,EGY,6,18,4868,1366284000.0
2000,DEU,ERI,6,,,6607000.0
2000,DEU,ESP,6,354,128751,23189175969.0
2000,DEU,EST,6,2,970,398563928.0
2000,DEU,ETH,6,2,,75007471.0
2000,DEU,FIN,6,19,3013,5597106133.0
2000,DEU,FJI,,,,2315000.0
2000,DEU,FLK,,,,511000.0
2000,DEU,FRA,6,84,218258,57502186125.0
2000,DEU,FSM,,,,495000.0
2000,DEU,GAB,6,,46,33053822.0
2000,DEU,GBR,6,103,261961,41971791750.0
2000,DEU,GEO,6,1,607,101502198.0
2000,DEU,GGY,,2,,
2000,DEU,GHA,6,1,,109837000.0
2000,DEU,GIB,,,,178396000.0
2000,DEU,GIN,6,,,23082776.0
2000,DEU,GMB,,,,7561000.0
2000,DEU,GNB,,,,1289000.0
2000,DEU,GNQ,,,,2226000.0
2000,DEU,GRC,6,176,100521,3868687078.0
2000,DEU,GRD,,,,5035598.0
2000,DEU,GRL,,,,3029529.0
2000,DEU,GTM,6,,404,133828260.0
2000,DEU,GUY,,,,5669886.0
2000,DEU,HKG,,3,1629,3892637961.0
2000,DEU,HND,6,,218,41276932.0
2000,DEU,HRV,6,57,7773,1337829059.0
2000,DEU,HTI,6,,808,12739000.0
2000,DEU,HUN,6,11,21290,8638202789.0
2000,DEU,IDN,6,,,1328176098.0
2000,DEU,IND,6,14,2666,2036206484.0
2000,DEU,IOT,,,,90000.0
2000,DEU,IRL,6,19,9769,3000675098.0
2000,DEU,IRN,6,5,,1530207617.0
2000,DEU,IRQ,,5,,110668000.0
2000,DEU,ISL,6,4,1040,306901598.0
2000,DEU,ISR,6,12,27193,2539335750.0
2000,DEU,ITA,6,221,193106,39723339188.0
2000,DEU,JAM,6,1,,46021653.0
2000,DEU,JEY,,3,,
2000,DEU,JOR,6,7,,424376770.0
2000,DEU,JPN,6,11,4250,12386320281.0
