country,coub,fborn,sex,edu_lfs,edu_cen,number,reg_oecd_2000,reg_oecd_2010,reg_regions
FRA,CRI,1,2,1,,67,0,0,SCAC
FRA,CRI,1,2,2,,120,0,0,SCAC
FRA,CRI,1,2,3,,173,0,0,SCAC
FRA,CSFR-CZE,1,1,1,,795,1,1,EURO
FRA,CSFR-CZE,1,1,2,,1098,1,1,EURO
FRA,CSFR-CZE,1,1,3,,1038,1,1,EURO
FRA,CSFR-CZE,1,2,1,,1721,1,1,EURO
FRA,CSFR-CZE,1,2,2,,1749,1,1,EURO
FRA,CSFR-CZE,1,2,3,,1942,1,1,EURO
FRA,CSFR-SVK,1,1,1,,360,1,1,EURO
FRA,CSFR-SVK,1,1,2,,408,1,1,EURO
FRA,CSFR-SVK,1,1,3,,283,1,1,EURO
FRA,CSFR-SVK,1,2,1,,506,1,1,EURO
FRA,CSFR-SVK,1,2,2,,605,1,1,EURO
FRA,CSFR-SVK,1,2,3,,870,1,1,EURO
FRA,CUB,1,1,1,,245,0,0,SCAC
FRA,CUB,1,1,2,,445,0,0,SCAC
FRA,CUB,1,1,3,,648,0,0,SCAC
FRA,CUB,1,2,1,,525,0,0,SCAC
FRA,CUB,1,2,2,,670,0,0,SCAC
FRA,CUB,1,2,3,,650,0,0,SCAC
FRA,CYP,1,1,1,,38,0,0,EURO
FRA,CYP,1,1,2,,115,0,0,EURO
FRA,CYP,1,1,3,,281,0,0,EURO
FRA,CYP,1,2,1,,53,0,0,EURO
FRA,CYP,1,2,2,,124,0,0,EURO
FRA,CYP,1,2,3,,269,0,0,EURO
FRA,DEU,1,1,1,,20610,1,1,EURO
FRA,DEU,1,1,2,,34179,1,1,EURO
FRA,DEU,1,1,3,,31909,1,1,EURO
FRA,DEU,1,2,1,,38035,1,1,EURO
FRA,DEU,1,2,2,,42987,1,1,EURO
FRA,DEU,1,2,3,,40813,1,1,EURO
FRA,DJI,1,1,1,,575,0,0,AFRI
FRA,DJI,1,1,2,,793,0,0,AFRI
FRA,DJI,1,1,3,,886,0,0,AFRI
FRA,DJI,1,2,1,,916,0,0,AFRI
FRA,DJI,1,2,2,,860,0,0,AFRI
FRA,DJI,1,2,3,,787,0,0,AFRI
FRA,DMA,1,1,1,,82,0,0,SCAC
FRA,DMA,1,1,2,,103,0,0,SCAC
FRA,DMA,1,1,3,,42,0,0,SCAC
FRA,DMA,1,2,1,,143,0,0,SCAC
FRA,DMA,1,2,2,,99,0,0,SCAC
FRA,DMA,1,2,3,,63,0,0,SCAC
FRA,DNK,1,1,1,,330,1,1,EURO
FRA,DNK,1,1,2,,601,1,1,EURO
FRA,DNK,1,1,3,,1367,1,1,EURO
FRA,DNK,1,2,1,,571,1,1,EURO
FRA,DNK,1,2,2,,1147,1,1,EURO
FRA,DNK,1,2,3,,1945,1,1,EURO
FRA,DOM,1,1,1,,161,0,0,SCAC
FRA,DOM,1,1,2,,176,0,0,SCAC
FRA,DOM,1,1,3,,124,0,0,SCAC
FRA,DOM,1,2,1,,380,0,0,SCAC
FRA,DOM,1,2,2,,212,0,0,SCAC
FRA,DOM,1,2,3,,279,0,0,SCAC
FRA,DZA,1,1,1,,333855,0,0,AFRI
FRA,DZA,1,1,2,,204838,0,0,AFRI
FRA,DZA,1,1,3,,121020,0,0,AFRI
FRA,DZA,1,2,1,,364024,0,0,AFRI
FRA,DZA,1,2,2,,176731,0,0,AFRI
FRA,DZA,1,2,3,,105409,0,0,AFRI
FRA,ECU,1,1,1,,310,0,0,SCAC
FRA,ECU,1,1,2,,358,0,0,SCAC
FRA,ECU,1,1,3,,384,0,0,SCAC
FRA,ECU,1,2,1,,490,0,0,SCAC
FRA,ECU,1,2,2,,682,0,0,SCAC
FRA,ECU,1,2,3,,724,0,0,SCAC
FRA,EGY,1,1,1,,4156,0,0,AFRI
FRA,EGY,1,1,2,,5520,0,0,AFRI
FRA,EGY,1,1,3,,7303,0,0,AFRI
FRA,EGY,1,2,1,,2570,0,0,AFRI
FRA,EGY,1,2,2,,2881,0,0,AFRI
FRA,EGY,1,2,3,,3750,0,0,AFRI
FRA,ERI,1,1,1,,57,0,0,AFRI
FRA,ERI,1,1,2,,34,0,0,AFRI
FRA,ERI,1,1,3,,24,0,0,AFRI
FRA,ERI,1,2,1,,93,0,0,AFRI
FRA,ERI,1,2,2,,38,0,0,AFRI
FRA,ERI,1,2,3,,42,0,0,AFRI
FRA,ESH,1,1,1,,18,0,0,AFRI
FRA,ESH,1,1,2,,3,0,0,AFRI
FRA,ESH,1,1,3,,8,0,0,AFRI
FRA,ESH,1,2,1,,1,0,0,AFRI
FRA,ESH,1,2,2,,7,0,0,AFRI
FRA,ESH,1,2,3,,7,0,0,AFRI
FRA,ESP,1,1,1,,73513,1,1,EURO
FRA,ESP,1,1,2,,41729,1,1,EURO
FRA,ESP,1,1,3,,17055,1,1,EURO
FRA,ESP,1,2,1,,110843,1,1,EURO
FRA,ESP,1,2,2,,36613,1,1,EURO
FRA,ESP,1,2,3,,21543,1,1,EURO
FRA,ETH,1,1,1,,369,0,0,AFRI
FRA,ETH,1,1,2,,559,0,0,AFRI
FRA,ETH,1,1,3,,405,0,0,AFRI
FRA,ETH,1,2,1,,1215,0,0,AFRI
FRA,ETH,1,2,2,,1185,0,0,AFRI
FRA,ETH,1,2,3,,367,0,0,AFRI
FRA,FIN,1,1,1,,98,1,1,EURO
FRA,FIN,1,1,2,,218,1,1,EURO
FRA,FIN,1,1,3,,468,1,1,EURO
FRA,FIN,1,2,1,,285,1,1,EURO
FRA,FIN,1,2,2,,719,1,1,EURO
FRA,FIN,1,2,3,,1403,1,1,EURO
FRA,FJI,1,1,1,,4,0,0,OCEA
FRA,FJI,1,1,2,,16,0,0,OCEA
FRA,FJI,1,1,3,,9,0,0,OCEA
FRA,FJI,1,2,1,,8,0,0,OCEA
FRA,FJI,1,2,2,,11,0,0,OCEA
FRA,FJI,1,2,3,,14,0,0,OCEA
FRA,FRA,0,1,1,,7071217,1,1,EURO
FRA,FRA,0,1,2,,9306399,1,1,EURO
FRA,FRA,0,1,3,,4441019,1,1,EURO
FRA,FRA,0,2,1,,9470009,1,1,EURO
FRA,FRA,0,2,2,,8256167,1,1,EURO
FRA,FRA,0,2,3,,5173286,1,1,EURO
FRA,FYUG-BIH,1,1,1,,2293,0,0,EURO
FRA,FYUG-BIH,1,1,2,,2269,0,0,EURO
FRA,FYUG-BIH,1,1,3,,740,0,0,EURO
FRA,FYUG-BIH,1,2,1,,2631,0,0,EURO
FRA,FYUG-BIH,1,2,2,,1757,0,0,EURO
FRA,FYUG-BIH,1,2,3,,894,0,0,EURO
FRA,FYUG-HRV,1,1,1,,1841,0,0,EURO
FRA,FYUG-HRV,1,1,2,,2005,0,0,EURO
FRA,FYUG-HRV,1,1,3,,732,0,0,EURO
FRA,FYUG-HRV,1,2,1,,2280,0,0,EURO
FRA,FYUG-HRV,1,2,2,,1347,0,0,EURO
FRA,FYUG-HRV,1,2,3,,941,0,0,EURO
FRA,FYUG-MKD,1,1,1,,822,0,0,EURO
FRA,FYUG-MKD,1,1,2,,661,0,0,EURO
FRA,FYUG-MKD,1,1,3,,171,0,0,EURO
FRA,FYUG-MKD,1,2,1,,951,0,0,EURO
FRA,FYUG-MKD,1,2,2,,578,0,0,EURO
FRA,FYUG-MKD,1,2,3,,305,0,0,EURO
FRA,FYUG-SVN,1,1,1,,478,0,1,EURO
FRA,FYUG-SVN,1,1,2,,430,0,1,EURO
FRA,FYUG-SVN,1,1,3,,200,0,1,EURO
FRA,FYUG-SVN,1,2,1,,907,0,1,EURO
FRA,FYUG-SVN,1,2,2,,414,0,1,EURO
FRA,FYUG-SVN,1,2,3,,260,0,1,EURO
FRA,FYUG-YUG,1,1,1,,15794,0,0,EURO
FRA,FYUG-YUG,1,1,2,,11744,0,0,EURO
FRA,FYUG-YUG,1,1,3,,4134,0,0,EURO
FRA,FYUG-YUG,1,2,1,,18550,0,0,EURO
FRA,FYUG-YUG,1,2,2,,8917,0,0,EURO
FRA,FYUG-YUG,1,2,3,,4304,0,0,EURO
FRA,GAB,1,1,1,,1280,0,0,AFRI
FRA,GAB,1,1,2,,2354,0,0,AFRI
FRA,GAB,1,1,3,,3262,0,0,AFRI
FRA,GAB,1,2,1,,2185,0,0,AFRI
FRA,GAB,1,2,2,,3089,0,0,AFRI
FRA,GAB,1,2,3,,3338,0,0,AFRI
FRA,GBR,1,1,1,,16093,1,1,EURO
FRA,GBR,1,1,2,,17199,1,1,EURO
FRA,GBR,1,1,3,,30470,1,1,EURO
FRA,GBR,1,2,1,,17734,1,1,EURO
FRA,GBR,1,2,2,,17656,1,1,EURO
FRA,GBR,1,2,3,,30420,1,1,EURO
FRA,GHA,1,1,1,,1204,0,0,AFRI
FRA,GHA,1,1,2,,939,0,0,AFRI
FRA,GHA,1,1,3,,400,0,0,AFRI
FRA,GHA,1,2,1,,1701,0,0,AFRI
FRA,GHA,1,2,2,,688,0,0,AFRI
FRA,GHA,1,2,3,,403,0,0,AFRI
FRA,GIB,1,1,2,,4,0,0,EURO
FRA,GIB,1,1,3,,3,0,0,EURO
FRA,GIB,1,2,2,,4,0,0,EURO
FRA,GIB,1,2,3,,8,0,0,EURO
FRA,GIN,1,1,1,,5617,0,0,AFRI
FRA,GIN,1,1,2,,2930,0,0,AFRI
FRA,GIN,1,1,3,,3001,0,0,AFRI
FRA,GIN,1,2,1,,5828,0,0,AFRI
FRA,GIN,1,2,2,,2324,0,0,AFRI
FRA,GIN,1,2,3,,1731,0,0,AFRI
FRA,GMB,1,1,1,,690,0,0,AFRI
FRA,GMB,1,1,2,,115,0,0,AFRI
FRA,GMB,1,1,3,,77,0,0,AFRI
FRA,GMB,1,2,1,,550,0,0,AFRI
FRA,GMB,1,2,2,,84,0,0,AFRI
FRA,GMB,1,2,3,,56,0,0,AFRI
FRA,GNB,1,1,1,,933,0,0,AFRI
FRA,GNB,1,1,2,,401,0,0,AFRI
FRA,GNB,1,1,3,,170,0,0,AFRI
FRA,GNB,1,2,1,,472,0,0,AFRI
FRA,GNB,1,2,2,,264,0,0,AFRI
FRA,GNB,1,2,3,,76,0,0,AFRI
FRA,GNQ,1,1,1,,38,0,0,AFRI
FRA,GNQ,1,1,2,,27,0,0,AFRI
FRA,GNQ,1,1,3,,20,0,0,AFRI
FRA,GNQ,1,2,1,,127,0,0,AFRI
FRA,GNQ,1,2,2,,90,0,0,AFRI
FRA,GNQ,1,2,3,,28,0,0,AFRI
FRA,GRC,1,1,1,,1472,1,1,EURO
FRA,GRC,1,1,2,,1316,1,1,EURO
FRA,GRC,1,1,3,,2537,1,1,EURO
FRA,GRC,1,2,1,,1916,1,1,EURO
FRA,GRC,1,2,2,,1194,1,1,EURO
FRA,GRC,1,2,3,,2668,1,1,EURO
FRA,GRD,1,1,1,,10,0,0,SCAC
FRA,GRD,1,1,2,,9,0,0,SCAC
FRA,GRD,1,1,3,,3,0,0,SCAC
FRA,GRD,1,2,1,,21,0,0,SCAC
FRA,GRD,1,2,2,,16,0,0,SCAC
FRA,GRD,1,2,3,,13,0,0,SCAC
FRA,GTM,1,1,1,,132,0,0,SCAC
FRA,GTM,1,1,2,,127,0,0,SCAC
FRA,GTM,1,1,3,,171,0,0,SCAC
FRA,GTM,1,2,1,,181,0,0,SCAC
FRA,GTM,1,2,2,,186,0,0,SCAC
FRA,GTM,1,2,3,,182,0,0,SCAC
FRA,GUY,1,1,1,,54,0,0,SCAC
FRA,GUY,1,1,2,,84,0,0,SCAC
FRA,GUY,1,1,3,,60,0,0,SCAC
FRA,GUY,1,2,1,,156,0,0,SCAC
FRA,GUY,1,2,2,,104,0,0,SCAC
FRA,GUY,1,2,3,,30,0,0,SCAC
FRA,HKG,1,1,1,,80,0,0,ASIA
FRA,HKG,1,1,2,,30,0,0,ASIA
FRA,HKG,1,1,3,,59,0,0,ASIA
FRA,HKG,1,2,1,,85,0,0,ASIA
FRA,HKG,1,2,2,,105,0,0,ASIA
FRA,HKG,1,2,3,,96,0,0,ASIA
FRA,HND,1,1,1,,32,0,0,SCAC
FRA,HND,1,1,2,,30,0,0,SCAC
FRA,HND,1,1,3,,42,0,0,SCAC
FRA,HND,1,2,1,,91,0,0,SCAC
FRA,HND,1,2,2,,91,0,0,SCAC
FRA,HND,1,2,3,,107,0,0,SCAC
FRA,HTI,1,1,1,,7005,0,0,SCAC
FRA,HTI,1,1,2,,4960,0,0,SCAC
FRA,HTI,1,1,3,,1993,0,0,SCAC
FRA,HTI,1,2,1,,9896,0,0,SCAC
FRA,HTI,1,2,2,,5178,0,0,SCAC
FRA,HTI,1,2,3,,2364,0,0,SCAC
FRA,HUN,1,1,1,,1210,1,1,EURO
FRA,HUN,1,1,2,,1765,1,1,EURO
FRA,HUN,1,1,3,,1358,1,1,EURO
FRA,HUN,1,2,1,,1378,1,1,EURO
FRA,HUN,1,2,2,,1395,1,1,EURO
FRA,HUN,1,2,3,,2054,1,1,EURO
FRA,IDN,1,1,1,,223,0,0,ASIA
FRA,IDN,1,1,2,,396,0,0,ASIA
FRA,IDN,1,1,3,,659,0,0,ASIA
FRA,IDN,1,2,1,,738,0,0,ASIA
FRA,IDN,1,2,2,,844,0,0,ASIA
FRA,IDN,1,2,3,,1119,0,0,ASIA
FRA,IND,1,1,1,,8705,0,0,ASIA
FRA,IND,1,1,2,,6042,0,0,ASIA
FRA,IND,1,1,3,,4961,0,0,ASIA
FRA,IND,1,2,1,,9580,0,0,ASIA
FRA,IND,1,2,2,,5315,0,0,ASIA
FRA,IND,1,2,3,,3991,0,0,ASIA
FRA,IRL,1,1,1,,445,1,1,EURO
FRA,IRL,1,1,2,,858,1,1,EURO
FRA,IRL,1,1,3,,2009,1,1,EURO
FRA,IRL,1,2,1,,644,1,1,EURO
FRA,IRL,1,2,2,,1253,1,1,EURO
FRA,IRL,1,2,3,,2604,1,1,EURO
FRA,IRN,1,1,1,,857,0,0,ASIA
FRA,IRN,1,1,2,,2673,0,0,ASIA
FRA,IRN,1,1,3,,7241,0,0,ASIA
FRA,IRN,1,2,1,,1062,0,0,ASIA
FRA,IRN,1,2,2,,2806,0,0,ASIA
FRA,IRN,1,2,3,,5674,0,0,ASIA
FRA,IRQ,1,1,1,,1063,0,0,ASIA
FRA,IRQ,1,1,2,,719,0,0,ASIA
FRA,IRQ,1,1,3,,1004,0,0,ASIA
FRA,IRQ,1,2,1,,925,0,0,ASIA
FRA,IRQ,1,2,2,,521,0,0,ASIA
FRA,IRQ,1,2,3,,595,0,0,ASIA
FRA,ISL,1,1,1,,32,1,1,EURO
FRA,ISL,1,1,2,,35,1,1,EURO
FRA,ISL,1,1,3,,57,1,1,EURO
FRA,ISL,1,2,1,,18,1,1,EURO
FRA,ISL,1,2,2,,48,1,1,EURO
FRA,ISL,1,2,3,,119,1,1,EURO
FRA,ISR,1,1,1,,1039,0,1,ASIA
FRA,ISR,1,1,2,,1207,0,1,ASIA
FRA,ISR,1,1,3,,1517,0,1,ASIA
FRA,ISR,1,2,1,,938,0,1,ASIA
FRA,ISR,1,2,2,,1233,0,1,ASIA
FRA,ISR,1,2,3,,1463,0,1,ASIA
FRA,ITA,1,1,1,,104871,1,1,EURO
FRA,ITA,1,1,2,,52075,1,1,EURO
FRA,ITA,1,1,3,,18779,1,1,EURO
FRA,ITA,1,2,1,,134629,1,1,EURO
FRA,ITA,1,2,2,,35984,1,1,EURO
FRA,ITA,1,2,3,,19235,1,1,EURO
FRA,JAM,1,1,1,,29,0,0,SCAC
FRA,JAM,1,1,2,,21,0,0,SCAC
FRA,JAM,1,1,3,,63,0,0,SCAC
FRA,JAM,1,2,1,,55,0,0,SCAC
FRA,JAM,1,2,2,,54,0,0,SCAC
FRA,JAM,1,2,3,,133,0,0,SCAC
FRA,JOR,1,1,1,,66,0,0,ASIA
FRA,JOR,1,1,2,,125,0,0,ASIA
FRA,JOR,1,1,3,,450,0,0,ASIA
FRA,JOR,1,2,1,,127,0,0,ASIA
FRA,JOR,1,2,2,,85,0,0,ASIA
FRA,JOR,1,2,3,,220,0,0,ASIA
FRA,JPN,1,1,1,,627,1,1,ASIA
FRA,JPN,1,1,2,,1261,1,1,ASIA
FRA,JPN,1,1,3,,3398,1,1,ASIA
FRA,JPN,1,2,1,,1125,1,1,ASIA
FRA,JPN,1,2,2,,2595,1,1,ASIA
FRA,JPN,1,2,3,,7919,1,1,ASIA
FRA,KEN,1,1,1,,120,0,0,AFRI
FRA,KEN,1,1,2,,154,0,0,AFRI
FRA,KEN,1,1,3,,241,0,0,AFRI
FRA,KEN,1,2,1,,135,0,0,AFRI
FRA,KEN,1,2,2,,207,0,0,AFRI
FRA,KEN,1,2,3,,358,0,0,AFRI
FRA,KHM,1,1,1,,13183,0,0,ASIA
FRA,KHM,1,1,2,,7977,0,0,ASIA
FRA,KHM,1,1,3,,6580,0,0,ASIA
FRA,KHM,1,2,1,,17636,0,0,ASIA
FRA,KHM,1,2,2,,6789,0,0,ASIA
FRA,KHM,1,2,3,,4850,0,0,ASIA
FRA,KIR,1,1,1,,3,0,0,SCAC
FRA,KIR,1,2,1,,1,0,0,SCAC
FRA,KNA,1,1,3,,4,0,0,SCAC
FRA,KNA,1,2,1,,4,0,0,SCAC
FRA,KOREA-NO,1,1,2,,3,0,0,ASIA
FRA,KOREA-NO,1,1,3,,15,0,0,ASIA
FRA,KOREA-NO,1,2,2,,11,0,0,ASIA
FRA,KOREA-NO,1,2,3,,10,0,0,ASIA
FRA,KOREA-SO,1,1,1,,890,1,1,ASIA
FRA,KOREA-SO,1,1,2,,2148,1,1,ASIA
FRA,KOREA-SO,1,1,3,,3081,1,1,ASIA
FRA,KOREA-SO,1,2,1,,1142,1,1,ASIA
FRA,KOREA-SO,1,2,2,,2831,1,1,ASIA
FRA,KOREA-SO,1,2,3,,6230,1,1,ASIA
FRA,KWT,1,1,1,,53,0,0,ASIA
FRA,KWT,1,1,2,,112,0,0,ASIA
FRA,KWT,1,1,3,,166,0,0,ASIA
FRA,KWT,1,2,1,,39,0,0,ASIA
FRA,KWT,1,2,2,,87,0,0,ASIA
FRA,KWT,1,2,3,,167,0,0,ASIA
FRA,LAO,1,1,1,,8642,0,0,ASIA
FRA,LAO,1,1,2,,7140,0,0,ASIA
FRA,LAO,1,1,3,,4162,0,0,ASIA
FRA,LAO,1,2,1,,11373,0,0,ASIA
FRA,LAO,1,2,2,,5613,0,0,ASIA
FRA,LAO,1,2,3,,3362,0,0,ASIA
FRA,LBN,1,1,1,,4145,0,0,ASIA
FRA,LBN,1,1,2,,5490,0,0,ASIA
FRA,LBN,1,1,3,,13690,0,0,ASIA
FRA,LBN,1,2,1,,4231,0,0,ASIA
FRA,LBN,1,2,2,,4575,0,0,ASIA
FRA,LBN,1,2,3,,8616,0,0,ASIA
FRA,LBR,1,1,1,,159,0,0,AFRI
FRA,LBR,1,1,2,,124,0,0,AFRI
FRA,LBR,1,1,3,,76,0,0,AFRI
FRA,LBR,1,2,1,,148,0,0,AFRI
FRA,LBR,1,2,2,,55,0,0,AFRI
FRA,LBR,1,2,3,,49,0,0,AFRI
FRA,LBY,1,1,1,,280,0,0,AFRI
FRA,LBY,1,1,2,,198,0,0,AFRI
FRA,LBY,1,1,3,,432,0,0,AFRI
FRA,LBY,1,2,1,,282,0,0,AFRI
FRA,LBY,1,2,2,,195,0,0,AFRI
FRA,LBY,1,2,3,,250,0,0,AFRI
FRA,LCA,1,1,1,,60,0,0,SCAC
FRA,LCA,1,1,2,,47,0,0,SCAC
FRA,LCA,1,1,3,,28,0,0,SCAC
FRA,LCA,1,2,1,,53,0,0,SCAC
FRA,LCA,1,2,2,,86,0,0,SCAC
FRA,LCA,1,2,3,,78,0,0,SCAC
FRA,LIE,1,1,1,,3,0,0,EURO
FRA,LIE,1,1,3,,15,0,0,EURO
FRA,LIE,1,2,1,,1,0,0,EURO
FRA,LIE,1,2,2,,4,0,0,EURO
FRA,LIE,1,2,3,,7,0,0,EURO
FRA,LKA,1,1,1,,9907,0,0,ASIA
FRA,LKA,1,1,2,,5063,0,0,ASIA
FRA,LKA,1,1,3,,2012,0,0,ASIA
FRA,LKA,1,2,1,,9315,0,0,ASIA
FRA,LKA,1,2,2,,4463,0,0,ASIA
FRA,LKA,1,2,3,,1718,0,0,ASIA
FRA,LSO,1,1,1,,1,0,0,AFRI
FRA,LSO,1,1,2,,4,0,0,AFRI
FRA,LSO,1,1,3,,22,0,0,AFRI
FRA,LSO,1,2,1,,8,0,0,AFRI
FRA,LSO,1,2,2,,8,0,0,AFRI
FRA,LSO,1,2,3,,12,0,0,AFRI
FRA,LUX,1,1,1,,953,1,1,EURO
FRA,LUX,1,1,2,,1464,1,1,EURO
FRA,LUX,1,1,3,,1442,1,1,EURO
FRA,LUX,1,2,1,,2050,1,1,EURO
FRA,LUX,1,2,2,,1832,1,1,EURO
FRA,LUX,1,2,3,,1552,1,1,EURO
FRA,MAC,1,1,1,,10,0,0,ASIA
FRA,MAC,1,1,2,,7,0,0,ASIA
FRA,MAC,1,2,1,,6,0,0,ASIA
FRA,MAC,1,2,2,,9,0,0,ASIA
FRA,MAC,1,2,3,,4,0,0,ASIA
FRA,MAR,1,1,1,,203314,0,0,AFRI
FRA,MAR,1,1,2,,128655,0,0,AFRI
FRA,MAR,1,1,3,,92463,0,0,AFRI
FRA,MAR,1,2,1,,219425,0,0,AFRI
FRA,MAR,1,2,2,,104591,0,0,AFRI
FRA,MAR,1,2,3,,71570,0,0,AFRI
FRA,MCO,1,1,1,,2028,0,0,EURO
FRA,MCO,1,1,2,,2418,0,0,EURO
FRA,MCO,1,1,3,,1740,0,0,EURO
FRA,MCO,1,2,1,,2301,0,0,EURO
FRA,MCO,1,2,2,,2274,0,0,EURO
FRA,MCO,1,2,3,,1825,0,0,EURO
FRA,MDG,1,1,1,,9128,0,0,AFRI
FRA,MDG,1,1,2,,13555,0,0,AFRI
FRA,MDG,1,1,3,,12982,0,0,AFRI
FRA,MDG,1,2,1,,18398,0,0,AFRI
FRA,MDG,1,2,2,,16184,0,0,AFRI
FRA,MDG,1,2,3,,14248,0,0,AFRI
FRA,MDV,1,1,1,,5,0,0,ASIA
FRA,MDV,1,2,1,,1,0,0,ASIA
FRA,MDV,1,2,3,,3,0,0,ASIA
FRA,MEX,1,1,1,,479,1,1,SCAC
FRA,MEX,1,1,2,,809,1,1,SCAC
FRA,MEX,1,1,3,,2036,1,1,SCAC
FRA,MEX,1,2,1,,741,1,1,SCAC
FRA,MEX,1,2,2,,1322,1,1,SCAC
FRA,MEX,1,2,3,,3044,1,1,SCAC
FRA,MLI,1,1,1,,24536,0,0,AFRI
FRA,MLI,1,1,2,,6028,0,0,AFRI
FRA,MLI,1,1,3,,4393,0,0,AFRI
FRA,MLI,1,2,1,,14414,0,0,AFRI
FRA,MLI,1,2,2,,4404,0,0,AFRI
FRA,MLI,1,2,3,,2346,0,0,AFRI
FRA,MLT,1,1,1,,60,0,0,EURO
FRA,MLT,1,1,2,,59,0,0,EURO
FRA,MLT,1,1,3,,67,0,0,EURO
FRA,MLT,1,2,1,,124,0,0,EURO
FRA,MLT,1,2,2,,56,0,0,EURO
FRA,MLT,1,2,3,,86,0,0,EURO
FRA,MMR,1,1,1,,44,0,0,ASIA
FRA,MMR,1,1,2,,24,0,0,ASIA
FRA,MMR,1,1,3,,48,0,0,ASIA
FRA,MMR,1,2,1,,90,0,0,ASIA
FRA,MMR,1,2,2,,22,0,0,ASIA
FRA,MMR,1,2,3,,78,0,0,ASIA
FRA,MNG,1,1,1,,89,0,0,ASIA
FRA,MNG,1,1,2,,77,0,0,ASIA
FRA,MNG,1,1,3,,70,0,0,ASIA
FRA,MNG,1,2,1,,124,0,0,ASIA
FRA,MNG,1,2,2,,96,0,0,ASIA
FRA,MNG,1,2,3,,162,0,0,ASIA
FRA,MNP,1,2,2,,1,0,0,OCEA
FRA,MOZ,1,1,1,,180,0,0,AFRI
FRA,MOZ,1,1,2,,172,0,0,AFRI
FRA,MOZ,1,1,3,,139,0,0,AFRI
FRA,MOZ,1,2,1,,183,0,0,AFRI
FRA,MOZ,1,2,2,,180,0,0,AFRI
FRA,MOZ,1,2,3,,138,0,0,AFRI
FRA,MRT,1,1,1,,5326,0,0,AFRI
FRA,MRT,1,1,2,,1764,0,0,AFRI
FRA,MRT,1,1,3,,1727,0,0,AFRI
FRA,MRT,1,2,1,,2652,0,0,AFRI
FRA,MRT,1,2,2,,984,0,0,AFRI
FRA,MRT,1,2,3,,648,0,0,AFRI
FRA,MUS,1,1,1,,6387,0,0,AFRI
FRA,MUS,1,1,2,,4234,0,0,AFRI
FRA,MUS,1,1,3,,2975,0,0,AFRI
FRA,MUS,1,2,1,,11890,0,0,AFRI
FRA,MUS,1,2,2,,5530,0,0,AFRI
FRA,MUS,1,2,3,,2886,0,0,AFRI
FRA,MWI,1,1,1,,14,0,0,AFRI
FRA,MWI,1,1,2,,4,0,0,AFRI
FRA,MWI,1,1,3,,31,0,0,AFRI
FRA,MWI,1,2,1,,16,0,0,AFRI
FRA,MWI,1,2,2,,6,0,0,AFRI
FRA,MWI,1,2,3,,32,0,0,AFRI
FRA,MYS,1,1,1,,287,0,0,ASIA
FRA,MYS,1,1,2,,252,0,0,ASIA
FRA,MYS,1,1,3,,334,0,0,ASIA
FRA,MYS,1,2,1,,261,0,0,ASIA
FRA,MYS,1,2,2,,361,0,0,ASIA
FRA,MYS,1,2,3,,466,0,0,ASIA
FRA,NAM,1,1,1,,5,0,0,AFRI
FRA,NAM,1,1,2,,6,0,0,AFRI
FRA,NAM,1,1,3,,12,0,0,AFRI
FRA,NAM,1,2,1,,16,0,0,AFRI
FRA,NAM,1,2,2,,13,0,0,AFRI
FRA,NAM,1,2,3,,18,0,0,AFRI
FRA,NER,1,1,1,,503,0,0,AFRI
FRA,NER,1,1,2,,631,0,0,AFRI
FRA,NER,1,1,3,,1069,0,0,AFRI
FRA,NER,1,2,1,,576,0,0,AFRI
FRA,NER,1,2,2,,681,0,0,AFRI
FRA,NER,1,2,3,,987,0,0,AFRI
FRA,NFK,1,1,3,,4,0,0,OCEA
FRA,NGA,1,1,1,,568,0,0,AFRI
FRA,NGA,1,1,2,,522,0,0,AFRI
FRA,NGA,1,1,3,,842,0,0,AFRI
FRA,NGA,1,2,1,,807,0,0,AFRI
FRA,NGA,1,2,2,,559,0,0,AFRI
FRA,NGA,1,2,3,,598,0,0,AFRI
FRA,NIC,1,1,1,,38,0,0,SCAC
FRA,NIC,1,1,2,,57,0,0,SCAC
FRA,NIC,1,1,3,,81,0,0,SCAC
FRA,NIC,1,2,1,,68,0,0,SCAC
FRA,NIC,1,2,2,,97,0,0,SCAC
FRA,NIC,1,2,3,,141,0,0,SCAC
FRA,NIU,1,1,2,,1,0,0,OCEA
FRA,NIU,1,2,3,,4,0,0,OCEA
FRA,NLD,1,1,1,,2651,1,1,EURO
FRA,NLD,1,1,2,,5365,1,1,EURO
FRA,NLD,1,1,3,,7968,1,1,EURO
FRA,NLD,1,2,1,,3297,1,1,EURO
FRA,NLD,1,2,2,,6781,1,1,EURO
FRA,NLD,1,2,3,,8104,1,1,EURO
FRA,NOR,1,1,1,,141,1,1,EURO
FRA,NOR,1,1,2,,210,1,1,EURO
FRA,NOR,1,1,3,,737,1,1,EURO
FRA,NOR,1,2,1,,249,1,1,EURO
FRA,NOR,1,2,2,,533,1,1,EURO
FRA,NOR,1,2,3,,989,1,1,EURO
FRA,NPL,1,1,1,,155,0,0,ASIA
FRA,NPL,1,1,2,,116,0,0,ASIA
FRA,NPL,1,1,3,,117,0,0,ASIA
FRA,NPL,1,2,1,,122,0,0,ASIA
FRA,NPL,1,2,2,,95,0,0,ASIA
FRA,NPL,1,2,3,,84,0,0,ASIA
